streetId,isOdd,from,until,zip
00000244,true,1001,1099,B1657CMI
00000244,false,1002,1100,B1657CMJ
00000244,true,1101,1199,B1657CMK
00000244,false,1102,1200,B1657CML
00000244,true,1201,1299,B1657CMM
00000244,false,1202,1300,B1657CMN
00000244,true,1301,1399,B1657CMO
00000244,false,1302,1400,B1657CMP
00000244,true,1401,1499,B1657CMQ
00000244,false,1402,1500,B1657CMR
00000244,true,1501,1599,B1657CMS
00000244,false,1502,1600,B1657CMT
00000244,true,1601,1699,B1657CMU
00000244,false,1602,1700,B1657CMV
00000245,true,501,599,B1657BTA
00000245,false,502,600,B1657BTB
00000245,true,601,699,B1657BTC
00000245,false,602,700,B1657BTD
00000245,true,701,799,B1657BTE
00000245,false,702,800,B1657BTF
00000245,true,801,899,B1657BTG
00000245,false,802,900,B1657BTH
00000245,true,901,999,B1657BTI
00000245,false,902,1000,B1657BTJ
00000245,true,1001,1099,B1657BTK
00000245,false,1002,1100,B1657BTL
00000245,true,1101,1199,B1657BTM
00000245,false,1102,1200,B1657BTN
00000245,true,1201,1299,B1657BTO
00000245,false,1202,1300,B1657BTP
00000245,true,1301,1399,B1657BTQ
00000245,false,1302,1400,B1657BTR
00000245,true,1401,1499,B1657BTS
00000245,false,1402,1500,B1657BTT
00000245,true,1501,1599,B1657BTU
00000245,false,1502,1600,B1657BTV
00000245,true,1601,1699,B1657BTW
00000245,false,1602,1700,B1657BTX
00000246,true,9401,9499,B1657ASA
00000246,false,9402,9500,B1657ASB
00000246,true,9501,9599,B1657ASC
00000246,false,9502,9600,B1657ASD
00000246,true,9601,9699,B1657ASE
00000246,false,9602,9700,B1657ASF
00000246,true,9701,9799,B1657ASG
00000246,false,9702,9800,B1657ASH
00000247,true,1,99,B1657BUA
00000247,false,2,100,B1657BUB
00000247,true,101,199,B1657BUC
00000247,false,102,200,B1657BUD
00000247,true,201,299,B1657BUE
00000247,false,202,300,B1657BUF
00000247,true,301,399,B1657BUG
00000247,false,302,400,B1657BUH
00000247,true,401,499,B1657BUI
00000247,false,402,500,B1657BUJ
00000247,true,501,599,B1657BUK
00000247,false,502,600,B1657BUL
00000247,true,601,699,B1657BUM
00000247,false,602,700,B1657BUN
00000247,true,701,799,B1657BUO
00000247,false,702,800,B1657BUP
00000247,true,801,899,B1657BUQ
00000247,false,802,900,B1657BUR
00000247,true,901,999,B1657BUS
00000247,false,902,1000,B1657BUT
00000247,true,1001,1099,B1657BUU
00000247,false,1002,1100,B1657BUV
00000247,true,1101,1199,B1657BUW
00000247,false,1102,1200,B1657BUX
00000247,true,1201,1299,B1657BUY
00000247,false,1202,1300,B1657BUZ
00000247,true,1301,1399,B1657BVA
00000247,false,1302,1400,B1657BVB
00000247,true,1401,1499,B1657BVC
00000247,false,1402,1500,B1657BVD
00000247,true,1501,1599,B1657BVE
00000247,false,1502,1600,B1657BVF
00000247,true,1601,1699,B1657BVG
00000247,false,1602,1700,B1657BVH
00000248,true,9101,9199,B1657BKA
00000248,false,9102,9200,B1657BKB
00000248,true,9201,9299,B1657BKC
00000248,false,9202,9300,B1657BKD
00000248,true,9301,9399,B1657BKE
00000248,false,9302,9400,B1657BKF
00000248,true,9401,9499,B1657BKG
00000248,false,9402,9500,B1657BKH
00000248,true,9501,9599,B1657BKI
00000248,false,9502,9600,B1657BKJ
00000248,true,9601,9699,B1657BKK
00000248,false,9602,9700,B1657BKL
00000249,true,8201,8299,B1657ALA
00000249,false,8202,8300,B1657ALB
00000249,true,8301,8399,B1657ALC
00000249,false,8302,8400,B1657ALD
00000249,true,8401,8499,B1657ALE
00000249,false,8402,8500,B1657ALF
00000249,true,8501,8599,B1657ALG
00000249,false,8502,8600,B1657ALH
00000249,true,8601,8699,B1657ALI
00000249,false,8602,8700,B1657ALJ
00000249,true,8701,8799,B1657ALK
00000249,false,8702,8800,B1657ALL
00000249,true,8801,8899,B1657ALM
00000249,false,8802,8900,B1657ALN
00000249,true,8901,8999,B1657ALO
00000249,false,8902,9000,B1657ALP
00000249,true,9001,9099,B1657ALQ
00000249,false,9002,9100,B1657ALR
00000250,true,8101,8199,B1657BDA
00000250,false,8102,8200,B1657BDB
00000250,true,8201,8299,B1657BDC
00000250,false,8202,8300,B1657BDD
00000250,true,8301,8399,B1657BDE
00000250,false,8302,8400,B1657BDF
00000250,true,8401,8499,B1657BDG
00000250,false,8402,8500,B1657BDH
00000250,true,8501,8599,B1657BDI
00000250,false,8502,8600,B1657BDJ
00000250,true,8601,8699,B1657BDK
00000250,false,8602,8700,B1657BDL
00000250,true,8701,8799,B1657BDM
00000250,false,8702,8800,B1657BDN
00000250,true,8801,8899,B1657BDO
00000250,false,8802,8900,B1657BDP
00000250,true,8901,8999,B1657BDQ
00000250,false,8902,9000,B1657BDR
00000250,true,9001,9099,B1657BDS
00000250,false,9002,9100,B1657BDT
00000250,true,9101,9199,B1657BDU
00000250,false,9102,9200,B1657BDV
00000250,true,9201,9299,B1657BDW
00000250,false,9202,9300,B1657BDX
00000250,true,9301,9399,B1657BDY
00000250,false,9302,9400,B1657BDZ
00000250,true,9401,9499,B1657BEA
00000250,false,9402,9500,B1657BEB
00000250,true,9501,9599,B1657BEC
00000250,false,9502,9600,B1657BED
00000250,true,9601,9699,B1657BEE
00000250,false,9602,9700,B1657BEF
00000250,true,9701,9799,B1657BEG
00000250,false,9702,9800,B1657BEH
00000250,true,9801,9899,B1657BEI
00000250,false,9802,9900,B1657BEJ
00000251,true,8101,8199,B1657AAA
00000251,true,8201,8299,B1657AAB
00000251,true,8301,8399,B1657AAC
00000251,true,8401,8499,B1657AAD
00000251,true,8501,8599,B1657AAE
00000251,true,8601,8699,B1657AAF
00000251,true,8701,8799,B1657AAG
00000251,true,8801,8899,B1657AAH
00000251,true,8901,8999,B1657AAI
00000251,true,9001,9099,B1657AAJ
00000251,true,9101,9199,B1657AAK
00000251,true,9201,9299,B1657AAL
00000251,true,9301,9399,B1657AAM
00000251,true,9401,9499,B1657ABA
00000251,true,9501,9599,B1657ABB
00000251,true,9601,9699,B1657ABC
00000251,true,9701,9799,B1657ABD
00000251,true,9801,9899,B1657ABE
00000251,true,9901,9999,B1657ABF
00000251,true,10001,10099,B1657ABG
00000251,true,10101,10199,B1657ABH
00000252,true,601,699,B1657CFA
00000252,false,602,700,B1657CFB
00000252,true,701,799,B1657CFC
00000252,false,702,800,B1657CFD
00000252,true,801,899,B1657CFE
00000252,false,802,900,B1657CFF
00000252,true,901,999,B1657CFG
00000252,false,902,1000,B1657CFH
00000253,true,8201,8299,B1657ARA
00000253,false,8202,8300,B1657ARB
00000253,true,8301,8399,B1657ARC
00000253,false,8302,8400,B1657ARD
00000254,true,301,399,B1657CDA
00000254,false,302,400,B1657CDB
00000254,true,401,499,B1657CDC
00000254,false,402,500,B1657CDD
00000254,true,501,599,B1657CDE
00000254,false,502,600,B1657CDF
00000254,true,601,699,B1657CDG
00000254,false,602,700,B1657CDH
00000254,true,701,799,B1657CDI
00000254,false,702,800,B1657CDJ
00000254,true,801,899,B1657CDK
00000254,false,802,900,B1657CDL
00000254,true,901,999,B1657CDM
00000254,false,902,1000,B1657CDN
00000254,true,1001,1099,B1657CDO
00000254,false,1002,1100,B1657CDP
00000254,true,1101,1199,B1657CDQ
00000254,false,1102,1200,B1657CDR
00000255,true,8101,8199,B1657AWA
00000255,false,8102,8200,B1657AWB
00000255,true,8201,8299,B1657AWC
00000255,false,8202,8300,B1657AWD
00000255,true,8301,8399,B1657AWE
00000255,false,8302,8400,B1657AWF
00000255,true,8401,8499,B1657AWG
00000255,false,8402,8500,B1657AWH
00000255,true,8501,8599,B1657AWI
00000255,false,8502,8600,B1657AWJ
00000255,true,8601,8699,B1657AWK
00000255,false,8602,8700,B1657AWL
00000255,true,8701,8799,B1657AWM
00000255,false,8702,8800,B1657AWN
00000255,true,8801,8899,B1657AWO
00000255,false,8802,8900,B1657AWP
00000255,true,8901,8999,B1657AWQ
00000255,false,8902,9000,B1657AWR
00000255,true,9001,9099,B1657AWS
00000255,false,9002,9100,B1657AWT
00000255,true,9101,9199,B1657AWU
00000255,false,9102,9200,B1657AWV
00000255,true,9201,9299,B1657AWW
00000255,false,9202,9300,B1657AWX
00000255,true,9301,9399,B1657AWY
00000255,false,9302,9400,B1657AWZ
00000255,true,9401,9499,B1657AXA
00000255,false,9402,9500,B1657AXB
00000255,true,9501,9599,B1657AXC
00000255,false,9502,9600,B1657AXD
00000255,true,9601,9699,B1657AXE
00000255,false,9602,9700,B1657AXF
00000256,true,8901,8999,B1657BHA
00000256,false,8902,9000,B1657BHB
00000256,true,9001,9099,B1657BHC
00000256,false,9002,9100,B1657BHD
00000256,true,9101,9199,B1657BHE
00000256,false,9102,9200,B1657BHF
00000256,true,9201,9299,B1657BHG
00000256,false,9202,9300,B1657BHH
00000256,true,9301,9399,B1657BHI
00000256,false,9302,9400,B1657BHJ
00000256,true,9401,9499,B1657BHK
00000256,false,9402,9500,B1657BHL
00000256,true,9501,9599,B1657BHM
00000256,false,9502,9600,B1657BHN
00000256,true,9601,9699,B1657BHO
00000256,false,9602,9700,B1657BHP
00000256,false,9702,9800,B1657BIB
00000256,false,9802,9900,B1657BID
00000256,false,9902,10000,B1657BIF
00000256,false,10002,10100,B1657BIH
00000256,false,10102,10200,B1657BIJ
00000256,false,10202,10300,B1657BIL
00000257,true,601,699,B1657CSA
00000257,true,701,799,B1657CSB
00000257,true,801,899,B1657CSC
00000257,true,901,999,B1657CSD
00000257,true,1001,1099,B1657CSE
00000257,true,1101,1199,B1657CSF
00000257,true,1201,1299,B1657CSG
00000257,true,1301,1399,B1657CSH
00000257,true,1401,1499,B1657CTA
00000257,false,1402,1500,B1657CTN
00000257,true,1501,1599,B1657CTB
00000257,false,1502,1600,B1657CTO
00000257,true,1601,1699,B1657CTC
00000257,false,1602,1700,B1657CTP
00000258,true,7501,7599,B1657DEA
00000258,false,7502,7600,B1657DEB
00000258,true,7601,7699,B1657DEC
00000258,false,7602,7700,B1657DED
00000258,true,7701,7799,B1657DEE
00000258,false,7702,7800,B1657DEF
00000258,true,7801,7899,B1657DEG
00000258,false,7802,7900,B1657DEH
00000258,true,7901,7999,B1657DEI
00000258,false,7902,8000,B1657DEJ
00000258,true,8001,8099,B1657DEK
00000258,false,8002,8100,B1657DEL
00000259,true,1601,1699,B1657BNA
00000259,false,1602,1700,B1657BNB
00000260,true,9601,9699,B1657AVA
00000260,false,9602,9700,B1657AVB
00000260,true,9701,9799,B1657AVC
00000260,false,9702,9800,B1657AVD
00000260,true,9801,9899,B1657AVE
00000260,false,9802,9900,B1657AVF
00000261,true,601,699,B1657CIA
00000261,false,602,700,B1657CIB
00000261,true,701,799,B1657CIC
00000261,false,702,800,B1657CID
00000261,true,801,899,B1657CIE
00000261,false,802,900,B1657CIF
00000261,true,901,999,B1657CIG
00000261,false,902,1000,B1657CIH
00000261,true,1001,1099,B1657CII
00000261,false,1002,1100,B1657CIJ
00000261,true,1101,1199,B1657CIK
00000261,false,1102,1200,B1657CIL
00000261,true,1201,1299,B1657CIM
00000261,false,1202,1300,B1657CIN
00000261,true,1301,1399,B1657CIO
00000261,false,1302,1400,B1657CIP
00000261,true,1401,1499,B1657CIQ
00000261,false,1402,1500,B1657CIR
00000261,true,1501,1599,B1657CIS
00000261,false,1502,1600,B1657CIT
00000261,true,1601,1699,B1657CIU
00000261,false,1602,1700,B1657CIV
00000262,true,8101,8199,B1657ATA
00000262,false,8102,8200,B1657ATB
00000262,true,8201,8299,B1657ATC
00000262,false,8202,8300,B1657ATD
00000262,true,8301,8399,B1657ATE
00000262,false,8302,8400,B1657ATF
00000262,true,8401,8499,B1657ATG
00000262,false,8402,8500,B1657ATH
00000262,true,8501,8599,B1657ATI
00000262,false,8502,8600,B1657ATJ
00000262,true,8601,8699,B1657ATK
00000262,false,8602,8700,B1657ATL
00000262,true,8701,8799,B1657ATM
00000262,false,8702,8800,B1657ATN
00000262,true,8801,8899,B1657ATO
00000262,false,8802,8900,B1657ATP
00000262,true,8901,8999,B1657ATQ
00000262,false,8902,9000,B1657ATR
00000262,true,9001,9099,B1657ATS
00000262,false,9002,9100,B1657ATT
00000262,true,9101,9199,B1657ATU
00000262,false,9102,9200,B1657ATV
00000262,true,9201,9299,B1657ATW
00000262,false,9202,9300,B1657ATX
00000262,true,9301,9399,B1657ATY
00000262,false,9302,9400,B1657ATZ
00000262,true,9401,9499,B1657AUA
00000262,false,9402,9500,B1657AUB
00000262,true,9501,9599,B1657AUC
00000262,false,9502,9600,B1657AUD
00000262,true,9601,9699,B1657AUE
00000262,false,9602,9700,B1657AUF
00000263,false,402,500,B1657DGB
00000263,false,502,600,B1657DGD
00000263,false,602,700,B1657DGF
00000263,true,1601,1699,B1657BLA
00000263,false,1602,1700,B1657BLB
00000264,true,1601,1699,B1657CRA
00000264,false,1602,1700,B1657CRB
00000265,true,9801,9899,B1657BBA
00000265,false,9802,9900,B1657BBB
00000265,true,9901,9999,B1657BBC
00000265,false,9902,10000,B1657BBD
00000266,true,1701,1799,B1687AUA
00000266,false,1702,1800,B1687AUB
00000266,true,1801,1899,B1687AUC
00000266,false,1802,1900,B1687AUD
00000266,true,1901,1999,B1687AUE
00000266,false,1902,2000,B1687AUF
00000266,true,2001,2099,B1687AUG
00000266,false,2002,2100,B1687AUH
00000266,true,2101,2199,B1687AUI
00000266,false,2102,2200,B1687AUJ
00000266,true,2201,2299,B1687AUK
00000266,false,2202,2300,B1687AUL
00000266,true,2301,2399,B1687AUM
00000266,false,2302,2400,B1687AUN
00000267,true,8101,8199,B1687ABA
00000267,false,8102,8200,B1687ABB
00000267,true,8201,8299,B1687ABC
00000267,false,8202,8300,B1687ABD
00000267,true,8301,8399,B1687ABE
00000267,false,8302,8400,B1687ABF
00000267,true,8401,8499,B1687ABG
00000267,false,8402,8500,B1687ABH
00000267,true,8501,8599,B1687ABI
00000267,false,8502,8600,B1687ABJ
00000267,true,8601,8699,B1687ABK
00000267,false,8602,8700,B1687ABL
00000267,true,8701,8799,B1687ABM
00000267,false,8702,8800,B1687ABN
00000267,true,8801,8899,B1687ABO
00000267,false,8802,8900,B1687ABP
00000267,true,8901,8999,B1687ABQ
00000267,false,8902,9000,B1687ABR
00000267,true,9001,9099,B1687ABS
00000267,false,9002,9100,B1687ABT
00000267,true,9101,9199,B1687ABU
00000267,false,9102,9200,B1687ABV
00000267,true,9201,9299,B1687ABW
00000267,false,9202,9300,B1687ABX
00000268,true,1701,1799,B1687BEA
00000268,true,1801,1899,B1687BEB
00000268,true,1901,1999,B1687BEC
00000268,true,2001,2099,B1687BED
00000268,true,2101,2199,B1687BEE
00000268,true,2201,2299,B1687BEF
00000268,true,2301,2399,B1687BEG
00000268,true,2401,2499,B1687BEH
00000268,true,2501,2599,B1687BEI
00000268,true,2601,2699,B1687BEJ
00000268,true,2701,2799,B1687BEK
00000268,true,2801,2899,B1687BEL
00000268,true,2901,2999,B1687BEM
00000268,true,3001,3099,B1687BFA
00000268,true,3101,3199,B1687BFB
00000268,true,3201,3299,B1687BFC
00000269,false,8102,8200,B1687AAN
00000269,false,8202,8300,B1687AAO
00000269,false,8302,8400,B1687AAP
00000269,false,8402,8500,B1687AAQ
00000269,false,8502,8600,B1687AAR
00000269,false,8602,8700,B1687AAS
00000269,false,8702,8800,B1687AAT
00000269,false,8802,8900,B1687AAU
00000269,false,8902,9000,B1687AAV
00000269,false,9002,9100,B1687AAW
00000269,false,9102,9200,B1687AAX
00000269,false,9202,9300,B1687AAY
00000270,true,8101,8199,B1687AKA
00000270,false,8102,8200,B1687AKN
00000270,true,8201,8299,B1687AKC
00000270,false,8202,8300,B1687AKP
00000271,true,1701,1799,B1687BBA
00000271,false,1702,1800,B1687BBB
00000271,true,1801,1899,B1687BBC
00000271,false,1802,1900,B1687BBD
00000271,true,1901,1999,B1687BBE
00000271,false,1902,2000,B1687BBF
00000271,true,2001,2099,B1687BBG
00000271,false,2002,2100,B1687BBH
00000271,true,2101,2199,B1687BBI
00000271,false,2102,2200,B1687BBJ
00000271,true,2201,2299,B1687BBK
00000271,false,2202,2300,B1687BBL
00000271,true,2301,2399,B1687BBM
00000271,false,2302,2400,B1687BBN
00000271,true,2401,2499,B1687BBO
00000271,false,2402,2500,B1687BBP
00000271,true,2501,2599,B1687BBQ
00000271,false,2502,2600,B1687BBR
00000271,true,2601,2699,B1687BBS
00000271,false,2602,2700,B1687BBT
00000272,true,8101,8199,B1687AIA
00000272,false,8102,8200,B1687AIB
00000272,true,8201,8299,B1687AIC
00000272,false,8202,8300,B1687AID
00000272,true,8301,8399,B1687AIE
00000272,false,8302,8400,B1687AIF
00000272,true,8401,8499,B1687AIG
00000272,false,8402,8500,B1687AIH
00000272,true,8501,8599,B1687AII
00000272,false,8502,8600,B1687AIJ
00000272,true,8601,8699,B1687AIK
00000272,false,8602,8700,B1687AIL
00000272,true,8701,8799,B1687AIM
00000272,false,8702,8800,B1687AIN
00000272,true,8801,8899,B1687AIO
00000272,false,8802,8900,B1687AIP
00000272,true,8901,8999,B1687AIQ
00000272,false,8902,9000,B1687AIR
00000272,true,9001,9099,B1687AIS
00000272,false,9002,9100,B1687AIT
00000272,true,9101,9199,B1687AIU
00000272,false,9102,9200,B1687AIV
00000272,true,9201,9299,B1687AIW
00000272,false,9202,9300,B1687AIX
00000273,true,1701,1799,B1687BEA
00000273,true,1801,1899,B1687BEB
00000273,true,1901,1999,B1687BEC
00000273,true,2001,2099,B1687BED
00000273,true,2101,2199,B1687BEE
00000273,true,2201,2299,B1687BEF
00000273,true,2301,2399,B1687BEG
00000273,true,2401,2499,B1687BEH
00000273,true,2501,2599,B1687BEI
00000273,true,2601,2699,B1687BEJ
00000273,true,2701,2799,B1687BEK
00000273,true,2801,2899,B1687BEL
00000273,true,2901,2999,B1687BEM
00000273,true,3001,3099,B1687BFA
00000273,true,3101,3199,B1687BFB
00000273,true,3201,3299,B1687BFC
00000274,true,1701,1799,B1687AWA
00000274,false,1702,1800,B1687AWB
00000274,true,1801,1899,B1687AWC
00000274,false,1802,1900,B1687AWD
00000274,true,1901,1999,B1687AWE
00000274,false,1902,2000,B1687AWF
00000274,true,2001,2099,B1687AWG
00000274,false,2002,2100,B1687AWH
00000274,true,2101,2199,B1687AWI
00000274,false,2102,2200,B1687AWJ
00000274,true,2201,2299,B1687AWK
00000274,false,2202,2300,B1687AWL
00000274,true,2301,2399,B1687AWM
00000274,false,2302,2400,B1687AWN
00000274,true,2401,2499,B1687AWO
00000274,false,2402,2500,B1687AWP
00000274,true,2501,2599,B1687AWQ
00000274,false,2502,2600,B1687AWR
00000275,true,1901,1999,B1687BGA
00000275,false,1902,2000,B1687BGB
00000275,true,2001,2099,B1687BGC
00000275,false,2002,2100,B1687BGD
00000275,true,2101,2199,B1687BGE
00000275,false,2102,2200,B1687BGF
00000275,true,2201,2299,B1687BGG
00000275,false,2202,2300,B1687BGH
00000275,true,2301,2399,B1687BGI
00000275,false,2302,2400,B1687BGJ
00000275,true,2401,2499,B1687BGK
00000275,false,2402,2500,B1687BGL
00000275,true,2501,2599,B1687BGM
00000275,false,2502,2600,B1687BGN
00000275,true,2601,2699,B1687BGO
00000275,false,2602,2700,B1687BGP
00000276,true,1701,1799,B1687BCA
00000276,false,1702,1800,B1687BCB
00000276,true,1801,1899,B1687BCC
00000276,false,1802,1900,B1687BCD
00000276,true,1901,1999,B1687BCE
00000276,false,1902,2000,B1687BCF
00000276,true,2001,2099,B1687BCG
00000276,false,2002,2100,B1687BCH
00000277,true,1701,1799,B1687BBA
00000277,false,1702,1800,B1687BBB
00000277,true,1801,1899,B1687BBC
00000277,false,1802,1900,B1687BBD
00000277,true,1901,1999,B1687BBE
00000277,false,1902,2000,B1687BBF
00000277,true,2001,2099,B1687BBG
00000277,false,2002,2100,B1687BBH
00000277,true,2101,2199,B1687BBI
00000277,false,2102,2200,B1687BBJ
00000277,true,2201,2299,B1687BBK
00000277,false,2202,2300,B1687BBL
00000277,true,2301,2399,B1687BBM
00000277,false,2302,2400,B1687BBN
00000277,true,2401,2499,B1687BBO
00000277,false,2402,2500,B1687BBP
00000277,true,2501,2599,B1687BBQ
00000277,false,2502,2600,B1687BBR
00000277,true,2601,2699,B1687BBS
00000277,false,2602,2700,B1687BBT
00000278,true,1701,1799,B1687BAA
00000278,false,1702,1800,B1687BAB
00000278,true,1801,1899,B1687BAC
00000278,false,1802,1900,B1687BAD
00000278,true,1901,1999,B1687BAE
00000278,false,1902,2000,B1687BAF
00000278,true,2001,2099,B1687BAG
00000278,false,2002,2100,B1687BAH
00000278,true,2101,2199,B1687BAI
00000278,false,2102,2200,B1687BAJ
00000278,true,2201,2299,B1687BAK
00000278,false,2202,2300,B1687BAL
00000278,true,2301,2399,B1687BAM
00000278,false,2302,2400,B1687BAN
00000278,true,2401,2499,B1687BAO
00000278,false,2402,2500,B1687BAP
00000278,true,2501,2599,B1687BAQ
00000278,false,2502,2600,B1687BAR
00000278,true,2601,2699,B1687BAS
00000278,false,2602,2700,B1687BAT
00000279,true,1701,1799,B1687AZA
00000279,false,1702,1800,B1687AZB
00000279,true,1801,1899,B1687AZC
00000279,false,1802,1900,B1687AZD
00000279,true,1901,1999,B1687AZE
00000279,false,1902,2000,B1687AZF
00000279,true,2001,2099,B1687AZG
00000279,false,2002,2100,B1687AZH
00000279,true,2101,2199,B1687AZI
00000279,false,2102,2200,B1687AZJ
00000279,true,2201,2299,B1687AZK
00000279,false,2202,2300,B1687AZL
00000279,true,2301,2399,B1687AZM
00000279,false,2302,2400,B1687AZN
00000279,true,2401,2499,B1687AZO
00000279,false,2402,2500,B1687AZP
00000279,true,2501,2599,B1687AZQ
00000279,false,2502,2600,B1687AZR
00000279,true,2601,2699,B1687AZS
00000279,false,2602,2700,B1687AZT
00000280,true,1701,1799,B1687AYA
00000280,false,1702,1800,B1687AYB
00000280,true,1801,1899,B1687AYC
00000280,false,1802,1900,B1687AYD
00000280,true,1901,1999,B1687AYE
00000280,false,1902,2000,B1687AYF
00000280,true,2001,2099,B1687AYG
00000280,false,2002,2100,B1687AYH
00000280,true,2101,2199,B1687AYI
00000280,false,2102,2200,B1687AYJ
00000280,true,2201,2299,B1687AYK
00000280,false,2202,2300,B1687AYL
00000280,true,2301,2399,B1687AYM
00000280,false,2302,2400,B1687AYN
00000280,true,2401,2499,B1687AYO
00000280,false,2402,2500,B1687AYP
00000280,true,2501,2599,B1687AYQ
00000280,false,2502,2600,B1687AYR
00000280,true,2601,2699,B1687AYS
00000280,false,2602,2700,B1687AYT
00000281,true,1701,1799,B1687AXA
00000281,false,1702,1800,B1687AXB
00000281,true,1801,1899,B1687AXC
00000281,false,1802,1900,B1687AXD
00000281,true,1901,1999,B1687AXE
00000281,false,1902,2000,B1687AXF
00000281,true,2001,2099,B1687AXG
00000281,false,2002,2100,B1687AXH
00000281,true,2101,2199,B1687AXI
00000281,false,2102,2200,B1687AXJ
00000281,true,2201,2299,B1687AXK
00000281,false,2202,2300,B1687AXL
00000282,true,1701,1799,B1687AWA
00000282,false,1702,1800,B1687AWB
00000282,true,1801,1899,B1687AWC
00000282,false,1802,1900,B1687AWD
00000282,true,1901,1999,B1687AWE
00000282,false,1902,2000,B1687AWF
00000282,true,2001,2099,B1687AWG
00000282,false,2002,2100,B1687AWH
00000282,true,2101,2199,B1687AWI
00000282,false,2102,2200,B1687AWJ
00000282,true,2201,2299,B1687AWK
00000282,false,2202,2300,B1687AWL
00000282,true,2301,2399,B1687AWM
00000282,false,2302,2400,B1687AWN
00000282,true,2401,2499,B1687AWO
00000282,false,2402,2500,B1687AWP
00000282,true,2501,2599,B1687AWQ
00000282,false,2502,2600,B1687AWR
00000283,true,1701,1799,B1687AUA
00000283,false,1702,1800,B1687AUB
00000283,true,1801,1899,B1687AUC
00000283,false,1802,1900,B1687AUD
00000283,true,1901,1999,B1687AUE
00000283,false,1902,2000,B1687AUF
00000283,true,2001,2099,B1687AUG
00000283,false,2002,2100,B1687AUH
00000283,true,2101,2199,B1687AUI
00000283,false,2102,2200,B1687AUJ
00000283,true,2201,2299,B1687AUK
00000283,false,2202,2300,B1687AUL
00000283,true,2301,2399,B1687AUM
00000283,false,2302,2400,B1687AUN
00000284,true,1701,1799,B1687ATA
00000284,false,1702,1800,B1687ATB
00000284,true,1801,1899,B1687ATC
00000284,false,1802,1900,B1687ATD
00000284,true,1901,1999,B1687ATE
00000284,false,1902,2000,B1687ATF
00000284,true,2001,2099,B1687ATG
00000284,false,2002,2100,B1687ATH
00000284,true,2101,2199,B1687ATI
00000284,false,2102,2200,B1687ATJ
00000284,true,2201,2299,B1687ATK
00000284,false,2202,2300,B1687ATL
00000284,true,2301,2399,B1687ATM
00000284,false,2302,2400,B1687ATN
00000285,true,1701,1799,B1687ASA
00000285,false,1702,1800,B1687ASB
00000285,true,1801,1899,B1687ASC
00000285,false,1802,1900,B1687ASD
00000285,true,1901,1999,B1687ASE
00000285,false,1902,2000,B1687ASF
00000285,true,2001,2099,B1687ASG
00000285,false,2002,2100,B1687ASH
00000285,true,2101,2199,B1687ASI
00000285,false,2102,2200,B1687ASJ
00000285,true,2201,2299,B1687ASK
00000285,false,2202,2300,B1687ASL
00000285,true,2301,2399,B1687ASM
00000285,false,2302,2400,B1687ASN
00000285,true,2401,2499,B1687ASO
00000285,false,2402,2500,B1687ASP
00000286,true,1701,1799,B1687ARA
00000286,false,1702,1800,B1687ARB
00000286,true,1801,1899,B1687ARC
00000286,false,1802,1900,B1687ARD
00000286,true,1901,1999,B1687ARE
00000286,false,1902,2000,B1687ARF
00000286,true,2001,2099,B1687ARG
00000286,false,2002,2100,B1687ARH
00000286,true,2101,2199,B1687ARI
00000286,false,2102,2200,B1687ARJ
00000286,true,2201,2299,B1687ARK
00000286,false,2202,2300,B1687ARL
00000286,true,2301,2399,B1687ARM
00000286,false,2302,2400,B1687ARN
00000287,true,1701,1799,B1687AQA
00000287,false,1702,1800,B1687AQB
00000287,true,1801,1899,B1687AQC
00000287,false,1802,1900,B1687AQD
00000287,true,1901,1999,B1687AQE
00000287,false,1902,2000,B1687AQF
00000287,true,2001,2099,B1687AQG
00000287,false,2002,2100,B1687AQH
00000287,true,2101,2199,B1687AQI
00000287,false,2102,2200,B1687AQJ
00000287,true,2201,2299,B1687AQK
00000287,false,2202,2300,B1687AQL
00000287,true,2301,2399,B1687AQM
00000287,false,2302,2400,B1687AQN
00000288,true,1701,1799,B1687APA
00000288,false,1702,1800,B1687APB
00000288,true,1801,1899,B1687APC
00000288,false,1802,1900,B1687APD
00000288,true,1901,1999,B1687APE
00000288,false,1902,2000,B1687APF
00000288,true,2001,2099,B1687APG
00000288,false,2002,2100,B1687APH
00000288,true,2101,2199,B1687API
00000288,false,2102,2200,B1687APJ
00000288,true,2201,2299,B1687APK
00000288,false,2202,2300,B1687APL
00000288,true,2301,2399,B1687APM
00000288,false,2302,2400,B1687APN
00000289,true,2301,2399,B1687AOA
00000289,false,2302,2400,B1687AOB
00000290,false,1702,1800,B1687ANB
00000290,false,1802,1900,B1687AND
00000290,false,1902,2000,B1687ANF
00000290,false,2002,2100,B1687ANH
00000290,false,2102,2200,B1687ANJ
00000290,false,2202,2300,B1687ANL
00000290,false,2302,2400,B1687ANN
00000291,true,8101,8199,B1687ABA
00000291,false,8102,8200,B1687ABB
00000291,true,8201,8299,B1687ABC
00000291,false,8202,8300,B1687ABD
00000291,true,8301,8399,B1687ABE
00000291,false,8302,8400,B1687ABF
00000291,true,8401,8499,B1687ABG
00000291,false,8402,8500,B1687ABH
00000291,true,8501,8599,B1687ABI
00000291,false,8502,8600,B1687ABJ
00000291,true,8601,8699,B1687ABK
00000291,false,8602,8700,B1687ABL
00000291,true,8701,8799,B1687ABM
00000291,false,8702,8800,B1687ABN
