streetId,is0dd,from,until,zip
0002162,false,602,700,T4000IEN
0002162,true,701,799,T4000IEO
0002162,false,702,800,T4000IEP
0002162,true,801,899,T4000IEQ
0002162,false,802,900,T4000IER
0002162,true,901,999,T4002IMA
0002162,false,902,1000,T4002IMB
0002162,true,1001,1099,T4002IMC
0002162,false,1002,1100,T4002IMD
0002162,true,1101,1199,T4002IME
0002162,false,1102,1200,T4002IMF
0002162,true,1201,1299,T4002IMG
0002162,false,1202,1300,T4002IMH
0002162,true,1301,1399,T4002IMI
0002162,false,1302,1400,T4002IMJ
0002162,true,1401,1499,T4002IMK
0002162,false,1402,1500,T4002IML
0002162,true,1501,1599,T4002IMM
0002162,false,1502,1600,T4002IMN
0002162,true,1601,1699,T4002IMO
0002162,false,1602,1700,T4002IMP
0002162,true,1701,1799,T4002IMQ
0002162,false,1702,1800,T4002IMR
0002162,true,1801,1899,T4002IMS
0002162,false,1802,1900,T4002IMT
0002162,true,1901,1999,T4002IMU
0002162,false,1902,2000,T4002IMV
0002162,true,2001,2099,T4002IMW
0002162,false,2002,2100,T4002IMX
0002162,true,2101,2199,T4002IMY
0002162,false,2102,2200,T4002IMZ
0002162,true,2201,2299,T4002INA
0002162,false,2202,2300,T4002INB
0002162,true,2301,2399,T4002INC
0002162,false,2302,2400,T4002IND
0002162,true,2401,2499,T4002INE
0002162,false,2402,2500,T4002INF
0002162,true,2501,2599,T4002ING
0002162,false,2502,2600,T4002INH
0002162,true,2601,2699,T4002INI
0002162,false,2602,2700,T4002INJ
0002162,true,2701,2799,T4002INK
0002162,false,2702,2800,T4002INL
0002162,true,2801,2899,T4002INM
0002162,false,2802,2900,T4002INN
0002162,true,2901,2999,T4002INO
0002162,false,2902,3000,T4002INP
0000864,true,3001,3099,T4002INQ
0000864,false,3002,3100,T4002INR
0000864,true,3101,3199,T4002INS
0000864,false,3102,3200,T4002INT
0000864,true,3201,3299,T4002INU
0000864,false,3202,3300,T4002INV
0000864,true,3301,3399,T4002INW
0000864,false,3302,3400,T4002INX
0000864,true,3401,3499,T4002INY
0000864,false,3402,3500,T4002INZ
0000864,true,3501,3599,T4002IOA
0000864,false,3502,3600,T4002IOB
0000864,true,3601,3699,T4002IOC
0000864,false,3602,3700,T4002IOD
0000864,true,3701,3799,T4002IOE
0000864,false,3702,3800,T4002IOF
0000864,true,3801,3899,T4002IOG
0000864,false,3802,3900,T4002IOH
0000864,true,3901,3999,T4002IOI
0000864,false,3902,4000,T4002IOJ
0000865,true,901,999,T4002MYA
0000865,false,902,1000,T4002MYB
0000865,true,1001,1099,T4002MYC
0000865,false,1002,1100,T4002MYD
0000865,true,1101,1199,T4002MYE
0000865,false,1102,1200,T4002MYF
0000865,true,2101,2199,T4002MZA
0000865,false,2102,2200,T4002MZB
0000865,true,2201,2299,T4002MZC
0000865,false,2202,2300,T4002MZD
0000865,true,2301,2399,T4002MZE
0000865,false,2302,2400,T4002MZF
0000865,true,2401,2499,T4002MZG
0000865,false,2402,2500,T4002MZH
0000865,true,2501,2599,T4002MZI
0000865,false,2502,2600,T4002MZJ
0000865,true,2601,2699,T4002MZK
0000865,false,2602,2700,T4002MZL
0000865,true,2701,2799,T4002MZM
0000865,false,2702,2800,T4002MZN
0000865,true,1,99,T4001HAA
0000865,false,2,100,T4001HAB
0000865,true,101,199,T4001HAC
0000865,false,102,200,T4001HAD
0000865,true,201,299,T4001HAE
0000865,false,202,300,T4001HAF
0000865,true,301,399,T4001HAG
0000865,false,302,400,T4001HAH
0000865,true,401,499,T4001HAI
0000865,false,402,500,T4001HAJ
0000868,true,501,599,T4001HAK
0000868,false,502,600,T4001HAL
0000868,true,601,699,T4001HAM
0000868,false,602,700,T4001HAN
0000874,true,701,799,T4001HAO
0000874,false,702,800,T4001HAP
0000874,true,801,899,T4001HAQ
0000874,false,802,900,T4001HAR
0000874,true,901,999,T4001HAS
0000874,false,902,1000,T4001HAT
0000875,true,1001,1099,T4001HAU
0000875,false,1002,1100,T4001HAV
0002198,true,1101,1199,T4001HAW
0002198,false,1102,1200,T4001HAX
0002198,true,1201,1299,T4001HAY
0002198,false,1202,1300,T4001HAZ
0002198,true,1301,1399,T4001HBA
0002198,false,1302,1400,T4001HBB
0002198,true,1401,1499,T4001HBC
0002198,false,1402,1500,T4001HBD
0002198,true,1001,1099,T4001GPA
0002198,false,1002,1100,T4001GPB
0002198,true,1101,1199,T4001GPC
0002198,false,1102,1200,T4001GPD
0002198,true,4101,4199,T4001AKA
0002198,false,4102,4200,T4001AKN
0002198,true,4201,4299,T4001AKC
0002198,false,4202,4300,T4001AKP
0002198,true,4301,4399,T4001AKD
0002198,false,4302,4400,T4001AKQ
0002198,true,1201,1299,T4000CFA
0002198,false,1202,1300,T4000CFB
0002198,true,1,99,T4000IYA
0002198,false,2,100,T4000IYB
0002198,true,101,199,T4000IYC
0002198,false,102,200,T4000IYD
0002198,true,201,299,T4000IYE
0002198,false,202,300,T4000IYF
0002198,true,301,399,T4000IYG
0002198,false,302,400,T4000IYH
0002198,true,401,499,T4000IYI
0002198,false,402,500,T4000IYJ
0002198,true,501,599,T4000IYK
0002198,false,502,600,T4000IYL
0002198,true,601,699,T4000IYM
0002198,false,602,700,T4000IYN
0002198,true,701,799,T4000IYO
0002198,false,702,800,T4000IYP
0002198,true,801,899,T4000IYQ
0002198,false,802,900,T4000IYR
0002198,true,901,999,T4001KQA
0002198,false,902,1000,T4001KQB
0002198,true,1001,1099,T4001KQC
0002198,false,1002,1100,T4001KQD
0002198,true,1101,1199,T4001KQE
0002198,false,1102,1200,T4001KQF
0002198,true,1201,1299,T4001KQG
0002198,false,1202,1300,T4001KQH
0002198,true,1301,1399,T4001KQI
0002198,false,1302,1400,T4001KQJ
0002198,true,1401,1499,T4001KQK
0002198,false,1402,1500,T4001KQL
0002306,true,1501,1599,T4001KQM
0002306,false,1502,1600,T4001KQN
0002306,true,1601,1699,T4001KQO
0002306,false,1602,1700,T4001KQP
0002306,true,1701,1799,T4001KQQ
0002306,false,1702,1800,T4001KQR
0002306,true,1801,1899,T4001KQS
0002306,false,1802,1900,T4001KQT
0002306,true,1901,1999,T4001KQU
0002306,false,1902,2000,T4001KQV
0002306,true,2201,2299,T4001KRA
0002306,false,2202,2300,T4001KRB
0002306,true,2301,2399,T4001KRC
0002306,false,2302,2400,T4001KRD
0002306,true,2401,2499,T4001KRE
0002306,false,2402,2500,T4001KRF
0002306,true,2501,2599,T4001KRG
0002306,false,2502,2600,T4001KRH
0002306,true,2601,2699,T4001KRI
0002306,false,2602,2700,T4001KRJ
0002306,false,0,0,T4002OFA
0002306,false,0,0,T4002NXA
0002306,false,0,0,T4002NYA
0002306,false,0,0,T4002NZA
0002306,false,0,0,T4002OAA
0002306,false,0,0,T4002OBA
0002306,false,0,0,T4002OCC
0002306,false,0,0,T4002ODA
0002306,false,0,0,T4002OEA
0002306,false,0,0,T4002NWA
0002306,false,0,0,T4002OGA
0002306,false,0,0,T4002OHA
0002306,false,0,0,T4002OIA
0002306,false,0,0,T4002PHC
0000882,false,0,0,T4002PHE
0000882,false,0,0,T4002PHG
0000882,false,0,0,T4002PHI
0000882,false,0,0,T4001PGA
0000882,false,0,0,T4000MZA
0000882,false,0,0,T4000NAA
0000882,false,0,0,T4000NZA
0000882,false,0,0,T4000NZC
0000882,false,0,0,T4000NZE
0000882,false,0,0,T4000NZG
0000882,false,0,0,T4001PEA
0000882,false,0,0,T4001PFA
0000882,false,0,0,T4000MXA
0000882,false,0,0,T4001PLA
0000882,false,0,0,T4001PLC
0000882,false,0,0,T4001PMA
0000882,false,0,0,T4001PMC
0000882,false,0,0,T4002NTA
0000882,false,0,0,T4002NUA
0000882,false,0,0,T4002NVA
0000882,true,1,99,T4000AHA
0000882,false,2,100,T4000AHB
0000882,true,101,199,T4000AHC
0000882,false,102,200,T4000AHD
0000882,true,201,299,T4000AHE
0000882,false,202,300,T4000AHF
0000882,true,301,399,T4000AHG
0000882,false,302,400,T4000AHH
0000882,true,401,499,T4000AHI
0000882,false,402,500,T4000AHJ
0000882,true,501,599,T4000AHK
0000882,false,502,600,T4000AHL
0000882,true,601,699,T4000AHM
0000882,false,602,700,T4000AHN
0000882,true,701,799,T4000AHO
0000882,false,702,800,T4000AHP
0000882,true,801,899,T4000AHQ
0000882,false,802,900,T4000AHR
0000882,true,901,999,T4000AHS
0000882,false,902,1000,T4000AHT
0000882,true,1001,1099,T4000AHU
0000882,false,1002,1100,T4000AHV
0000882,true,1101,1199,T4000AHW
0000882,false,1102,1200,T4000AHX
0000882,true,1201,1299,T4000AHY
0000882,false,1202,1300,T4000AHZ
0000882,true,1301,1399,T4000AIA
0000882,false,1302,1400,T4000AIB
0000882,true,1401,1499,T4000AIC
0000882,false,1402,1500,T4000AID
0000882,true,1501,1599,T4000AIE
0000882,false,1502,1600,T4000AIF
0000882,true,1601,1699,T4000AIG
0000882,false,1602,1700,T4000AIH
0000882,true,1701,1799,T4000AII
0000882,false,1702,1800,T4000AIJ
0000882,true,1801,1899,T4000AIK
0000882,false,1802,1900,T4000AIL
0000882,true,1901,1999,T4000AIM
0000882,false,1902,2000,T4000AIN
0000882,true,2001,2099,T4000AIO
0000882,false,2002,2100,T4000AIP
0000882,true,2101,2199,T4000AIQ
0000882,false,2102,2200,T4000AIR
0000882,true,2201,2299,T4000AIS
0000882,false,2202,2300,T4000AIT
0000882,true,2301,2399,T4000AIU
0000882,false,2302,2400,T4000AIV
0000882,true,2401,2499,T4000AIW
0000882,false,2402,2500,T4000AIX
0000882,true,2501,2599,T4000AIY
0000882,false,2502,2600,T4000AIZ
0000882,true,2601,2699,T4000AJA
0000882,false,2602,2700,T4000AJB
0000882,true,2701,2799,T4000AJC
0000882,false,2702,2800,T4000AJD
0000882,true,2801,2899,T4000AJE
0000882,false,2802,2900,T4000AJF
0000882,true,2901,2999,T4000AJG
0000882,false,2902,3000,T4000AJH
0000882,true,3001,3099,T4000AJI
0000882,false,3002,3100,T4000AJJ
0000882,true,3101,3199,T4000AJK
0000882,false,3102,3200,T4000AJL
0000882,true,3201,3299,T4000AJM
0000882,false,3202,3300,T4000AJN
0000882,true,3301,3399,T4000AJO
0000882,false,3302,3400,T4000AJP
0000882,true,3401,3499,T4000AJQ
0000882,false,3402,3500,T4000AJR
0000882,true,3501,3599,T4000AJS
0000882,false,3502,3600,T4000AJT
0000882,true,3601,3699,T4000AJU
0000882,false,3602,3700,T4000AJV
0000882,true,3701,3799,T4000AJW
0000882,false,3702,3800,T4000AJX
0002167,true,3801,3899,T4000AJY
0002167,false,3802,3900,T4000AJZ
0002167,true,3901,3999,T4000AKC
0002167,false,3902,4000,T4000AKD
0002167,true,4001,4099,T4000AKE
0002167,false,4002,4100,T4000AKF
0002167,true,4101,4199,T4000AKG
0002167,false,4102,4200,T4000AKH
0002167,true,4201,4299,T4000AKI
0002167,false,4202,4300,T4000AKJ
0002167,true,4301,4399,T4000AKK
0002167,false,4302,4400,T4000AKL
0002167,true,4401,4499,T4000AKM
0002167,false,4402,4500,T4000AKN
0002167,true,4501,4599,T4000AKO
0002167,false,4502,4600,T4000AKP
0002167,true,4601,4699,T4000AKQ
0002167,false,4602,4700,T4000AKR
0002167,true,4701,4799,T4000AKS
0002167,false,4702,4800,T4000AKT
0002167,true,1,99,T4000HDA
0002167,false,2,100,T4000HDB
0002167,true,101,199,T4000HDC
0002167,false,102,200,T4000HDD
0002167,true,201,299,T4000HDE
0002167,false,202,300,T4000HDF
0002167,true,301,399,T4000HDG
0002167,false,302,400,T4000HDH
0002294,true,401,499,T4000HDI
0002294,false,402,500,T4000HDJ
0002294,true,501,599,T4000HDK
0002294,false,502,600,T4000HDL
0002294,true,601,699,T4000HDM
0002294,false,602,700,T4000HDN
0002294,true,901,999,T4001HTA
0002294,false,902,1000,T4001HTB
0002294,true,1001,1099,T4001HTC
0002294,false,1002,1100,T4001HTD
0002294,true,1101,1199,T4001HTE
0002294,false,1102,1200,T4001HTF
0002294,true,1201,1299,T4001HTG
0002294,false,1202,1300,T4001HTH
0002294,true,1301,1399,T4001HTI
0002294,false,1302,1400,T4001HTJ
0002294,true,1401,1499,T4001HTK
0002294,false,1402,1500,T4001HTL
0002294,true,1501,1599,T4001HTM
0002294,false,1502,1600,T4001HTN
0002294,true,1,99,T4000IVA
0002294,false,2,100,T4000IVB
0002294,true,101,199,T4000IVC
0002294,false,102,200,T4000IVD
0002294,true,201,299,T4000IVE
0002294,false,202,300,T4000IVF
0002294,true,301,399,T4000IVG
0002294,false,302,400,T4000IVH
0002294,true,401,499,T4000IVI
0002294,false,402,500,T4000IVJ
0002294,true,501,599,T4000IVK
0002294,false,502,600,T4000IVL
0002294,true,601,699,T4000IVM
0002294,false,602,700,T4000IVN
0002294,true,701,799,T4000IVO
0002294,false,702,800,T4000IVP
0002294,true,801,899,T4000IVQ
0002294,false,802,900,T4000IVR
0002294,true,901,999,T4002JWA
0002294,false,902,1000,T4002JWB
0002294,true,1001,1099,T4002JWC
0002294,false,1002,1100,T4002JWD
0002294,true,1101,1199,T4002JWE
0002294,false,1102,1200,T4002JWF
0002294,true,1201,1299,T4002JWG
0002294,false,1202,1300,T4002JWH
0002294,true,1301,1399,T4002JWI
0002294,false,1302,1400,T4002JWJ
0002294,true,1401,1499,T4002JWK
0002294,false,1402,1500,T4002JWL
0002294,true,1501,1599,T4002JWM
0002294,false,1502,1600,T4002JWN
0002294,true,1601,1699,T4002JWO
0002294,false,1602,1700,T4002JWP
0002294,true,1701,1799,T4002JWQ
0002294,false,1702,1800,T4002JWR
0002294,true,1801,1899,T4002JWS
0002294,false,1802,1900,T4002JWT
0002294,true,1901,1999,T4002JWU
0002294,false,1902,2000,T4002JWV
0002294,true,2001,2099,T4002JWW
0002294,false,2002,2100,T4002JWX
0002294,true,2101,2199,T4002JWY
0002294,false,2102,2200,T4002JWZ
0002294,true,2201,2299,T4002JXA
0002294,false,2202,2300,T4002JXB
0002294,true,2301,2399,T4002JXC
0002294,false,2302,2400,T4002JXD
0002294,true,2401,2499,T4002JXE
0002294,false,2402,2500,T4002JXF
0002294,true,2501,2599,T4002JXG
0002294,false,2502,2600,T4002JXH
0002294,true,2601,2699,T4002JXI
0002294,false,2602,2700,T4002JXJ
0002294,true,2701,2799,T4002JXK
0002294,false,2702,2800,T4002JXL
0002294,true,2801,2899,T4002JXM
0002294,false,2802,2900,T4002JXN
0002294,true,2901,2999,T4002JXO
0002294,false,2902,3000,T4002JXP
0001850,true,3001,3099,T4002JXQ
0001850,false,3002,3100,T4002JXR
0001850,true,3101,3199,T4002JXS
0001850,false,3102,3200,T4002JXT
0001850,true,3201,3299,T4002JXU
0001850,false,3202,3300,T4002JXV
0000893,true,3301,3399,T4002JXW
0000893,false,3302,3400,T4002JXX
0000897,true,3401,3499,T4002JXY
0000897,false,3402,3500,T4002JXZ
0000897,true,3501,3599,T4002JYA
0000897,false,3502,3600,T4002JYB
0000897,true,3601,3699,T4002JYC
0000897,false,3602,3700,T4002JYD
0000897,true,3701,3799,T4002JYE
0000897,false,3702,3800,T4002JYF
0000897,true,3801,3899,T4002JYG
0000897,false,3802,3900,T4002JYH
0000897,true,3901,3999,T4002JYI
0000897,false,3902,4000,T4002JYJ
0000897,true,1001,1099,T4001KEA
0000897,false,1002,1100,T4001KEB
0000897,true,1101,1199,T4001KEC
0000897,false,1102,1200,T4001KED
0000897,true,1201,1299,T4001KEE
0000897,false,1202,1300,T4001KEF
0000897,true,501,599,T4001DPA
0000897,false,502,600,T4001DPB
0001394,true,201,299,T4002FFA
0001394,false,202,300,T4002FFB
0002167,true,301,399,T4002FFC
0002167,false,302,400,T4002FFD
0002167,true,401,499,T4002FFE
0002167,false,402,500,T4002FFF
0002167,true,501,599,T4002FFG
0002167,false,502,600,T4002FFH
0002167,true,601,699,T4002FFI
0002167,false,602,700,T4002FFJ
0002167,true,701,799,T4002FFK
0002167,false,702,800,T4002FFL
0002167,true,801,899,T4002FFM
0002167,false,802,900,T4002FFN
0002167,true,901,999,T4002FFO
0002167,false,902,1000,T4002FFP
0002167,true,1001,1099,T4002FFQ
0002167,false,1002,1100,T4002FFR
0002167,true,1101,1199,T4002FFS
0002167,false,1102,1200,T4002FFT
0002167,true,401,499,T4000BHA
0002167,false,402,500,T4000BHB
0002167,true,1,99,T4000HDA
0002167,false,2,100,T4000HDB
0002167,true,101,199,T4000HDC
0002167,false,102,200,T4000HDD
0002167,true,201,299,T4000HDE
0002167,false,202,300,T4000HDF
0002167,true,301,399,T4000HDG
0002167,false,302,400,T4000HDH
0000902,true,401,499,T4000HDI
0000902,false,402,500,T4000HDJ
0000902,true,501,599,T4000HDK
0000902,false,502,600,T4000HDL
0000902,true,601,699,T4000HDM
0000902,false,602,700,T4000HDN
0000902,true,901,999,T4001HTA
0000902,false,902,1000,T4001HTB
0000902,true,1001,1099,T4001HTC
0000902,false,1002,1100,T4001HTD
0000902,true,1101,1199,T4001HTE
0000902,false,1102,1200,T4001HTF
0000902,true,1201,1299,T4001HTG
0000902,false,1202,1300,T4001HTH
0000903,true,1301,1399,T4001HTI
0000903,false,1302,1400,T4001HTJ
0000904,true,1401,1499,T4001HTK
0000904,false,1402,1500,T4001HTL
0002047,true,1501,1599,T4001HTM
0002047,false,1502,1600,T4001HTN
0002047,true,601,699,T4001AOU
0002047,false,602,700,T4001AOV
0002047,true,701,799,T4001GDA
0002047,false,702,800,T4001GDB
0002047,true,801,899,T4001GDC
0002047,false,802,900,T4001GDD
0002047,true,901,999,T4001GDE
0002047,false,902,1000,T4001GDF
0002047,true,1001,1099,T4001GDG
0002047,false,1002,1100,T4001GDH
0002047,true,1101,1199,T4001GDI
0002047,false,1102,1200,T4001GDJ
0002047,true,1201,1299,T4001GDK
0002047,false,1202,1300,T4001GDL
0002047,true,201,299,T4001BDA
0002047,false,202,300,T4001BDB
0002047,true,501,599,T4000HYA
0002047,false,502,600,T4000HYB
0002047,true,1101,1199,T4002PAA
0002047,false,1102,1200,T4002PAB
0002047,true,1201,1299,T4002PAC
0002047,false,1202,1300,T4002PAD
0002047,true,1301,1399,T4002PAE
0002047,false,1302,1400,T4002PAF
0002047,true,1401,1499,T4002PAG
0002047,false,1402,1500,T4002PAH
0002047,true,1501,1599,T4002PAI
0002047,false,1502,1600,T4002PAJ
0002047,true,1601,1699,T4002PAK
0002047,false,1602,1700,T4002PAL
0002047,true,1701,1799,T4002PAM
0002047,false,1702,1800,T4002PAN
0000906,true,1801,1899,T4002PAO
0000906,false,1802,1900,T4002PAP
0000906,true,1901,1999,T4002PAQ
0000906,false,1902,2000,T4002PAR
0000906,true,2001,2099,T4002PAS
0000906,false,2002,2100,T4002PAT
0000906,true,2101,2199,T4002PAU
0000906,false,2102,2200,T4002PAV
0000906,true,2201,2299,T4002PAW
0000906,false,2202,2300,T4002PAX
0000906,true,2301,2399,T4002PAY
0000906,false,2302,2400,T4002PAZ
0000906,true,2401,2499,T4002PBA
0000906,false,2402,2500,T4002PBB
0000906,true,2501,2599,T4002PBC
0000906,false,2502,2600,T4002PBD
0000906,true,2601,2699,T4002PBE
0000906,false,2602,2700,T4002PBF
0000907,true,2701,2799,T4002PBG
0000907,false,2702,2800,T4002PBH
0000907,true,1,99,T4001PLE
0000907,false,2,100,T4001PLF
0000907,true,101,199,T4001PLG
0000907,false,102,200,T4001PLH
0000907,true,201,299,T4001PLI
0000907,false,202,300,T4001PLJ
0000907,true,301,399,T4001PLK
0000907,false,302,400,T4001PLL
0000907,true,401,499,T4001PLM
0000907,false,402,500,T4001PLN
0000907,true,501,599,T4001PLO
0000907,false,502,600,T4001PLP
0000907,true,601,699,T4001PLQ
0000907,false,602,700,T4001PLR
0000907,true,701,799,T4001PLS
0000907,false,702,800,T4001PLT
0000907,true,801,899,T4001PLU
0000907,false,802,900,T4001PLV
0000907,true,1,99,T4000MEC
0000907,false,2,100,T4000MED
0000907,true,101,199,T4000MEE
0000907,false,102,200,T4000MEF
0000907,true,201,299,T4000MEG
0000907,false,202,300,T4000MEH
0000907,true,301,399,T4000MEI
0000907,false,302,400,T4000MEJ
0000907,true,1101,1199,T4002MSA
0000907,false,1102,1200,T4002MSB
0000907,true,1201,1299,T4002MSC
0000907,false,1202,1300,T4002MSD
0000907,true,1301,1399,T4002MSE
0000907,false,1302,1400,T4002MSF
0000907,true,1401,1499,T4002MSG
0000907,false,1402,1500,T4002MSH
0000907,true,1501,1599,T4002MSI
0000907,false,1502,1600,T4002MSJ
0000907,true,1601,1699,T4002MSK
0000907,false,1602,1700,T4002MSL
0000907,true,1701,1799,T4002MSM
0000907,false,1702,1800,T4002MSN
0001961,true,1801,1899,T4002MSO
0001961,false,1802,1900,T4002MSP
0001961,true,1901,1999,T4002MSQ
0001961,false,1902,2000,T4002MSR
0001961,true,2001,2099,T4002MSS
0001961,false,2002,2100,T4002MST
0001961,true,2101,2199,T4002MSU
0001961,false,2102,2200,T4002MSV
0001961,true,2201,2299,T4002MSW
0001961,false,2202,2300,T4002MSX
0001961,true,2301,2399,T4002MSY
0001961,false,2302,2400,T4002MSZ
0001961,true,2401,2499,T4002MTA
0001961,false,2402,2500,T4002MTB
0001961,true,2501,2599,T4002MTC
0001961,false,2502,2600,T4002MTD
0001961,true,2601,2699,T4002MTE
0001961,false,2602,2700,T4002MTF
0001961,true,2701,2799,T4002MTG
0001961,false,2702,2800,T4002MTH
0001961,true,1,99,T4002BKA
0001961,false,2,100,T4002BKN
0001961,true,101,199,T4002BKB
0001961,false,102,200,T4002BKO
0001961,true,201,299,T4002BKC
0001961,false,202,300,T4002BKP
0001961,true,301,399,T4002BKD
0001961,false,302,400,T4002BKQ
0001961,true,401,499,T4002BKE
0001961,false,402,500,T4002BKR
0001961,true,501,599,T4002BKF
0001961,false,502,600,T4002BKS
0001961,true,601,699,T4002BKG
0001961,false,602,700,T4002BKT
0001961,true,701,799,T4002BKH
0001961,false,702,800,T4002BKU
0001961,true,801,899,T4002BKI
0001961,false,802,900,T4002BKV
0001961,true,901,999,T4002BKJ
0001961,false,902,1000,T4002BKW
0001961,true,1001,1099,T4002BKK
0001961,false,1002,1100,T4002BKX
0001961,true,1101,1199,T4002BKL
0001961,false,1102,1200,T4002BKY
0001961,true,1201,1299,T4002BKM
0001961,false,1202,1300,T4002BKZ
0001961,true,1301,1399,T4002BLA
0001961,false,1302,1400,T4002BLN
0001961,true,1401,1499,T4002BLB
0001040,false,1402,1500,T4002BLO
0001040,true,1501,1599,T4002BLC
0001961,false,1502,1600,T4002BLP
0001040,true,1601,1699,T4002BLD
0001961,false,1602,1700,T4002BLQ
0001040,true,1701,1799,T4002BLE
0001961,false,1702,1800,T4002BLR
0001961,true,1801,1899,T4002BLF
0001040,false,1802,1900,T4002BLS
0001040,true,1901,1999,T4002BLG
0001961,false,1902,2000,T4002BLT
0001961,true,2001,2099,T4002BLH
0001961,false,2002,2100,T4002BLU
0001961,true,2101,2199,T4002BLI
0001961,false,2102,2200,T4002BLV
0001961,true,2201,2299,T4002BLJ
0001961,false,2202,2300,T4002BLW
0001961,true,2301,2399,T4002BLK
0001961,false,2302,2400,T4002BLX
0001961,true,2401,2499,T4002BLL
0001961,true,2401,2499,T4002BOA
0001961,false,2402,2500,T4002BOB
0001961,false,2402,2500,T4002BLY
0001961,true,2501,2599,T4002BOC
0001961,true,2501,2599,T4002BLM
0001961,false,2502,2600,T4002BOD
0001961,false,2502,2600,T4002BLZ
0001961,true,2601,2699,T4002BMA
0001961,true,2601,2699,T4002BOE
0001961,false,2602,2700,T4002BOF
0001961,false,2602,2700,T4002BMN
0001961,true,2701,2799,T4002BMB
0001961,false,2702,2800,T4002BMO
0001961,true,2801,2899,T4002BMC
0001961,false,2802,2900,T4002BMP
0001961,true,2901,2999,T4002BMD
0001961,false,2902,3000,T4002BMQ
0001961,true,3001,3099,T4002BME
0001961,false,3002,3100,T4002BMR
0001961,true,3101,3199,T4002BMF
0001961,false,3102,3200,T4002BMS
0001961,true,3201,3299,T4002BMG
0001961,false,3202,3300,T4002BMT
0001961,true,3301,3399,T4002BMH
0001961,false,3302,3400,T4002BMU
0001961,true,3401,3499,T4002BMI
0001961,false,3402,3500,T4002BMV
0001961,true,3501,3599,T4002BMJ
0001961,false,3502,3600,T4002BMW
0001961,true,3601,3699,T4002BMK
0001961,false,3602,3700,T4002BMX
0000910,true,3701,3799,T4002BML
0000910,false,3702,3800,T4002BMY
0000910,true,3801,3899,T4002BMM
0000910,false,3802,3900,T4002BMZ
0000910,true,3901,3999,T4002BNA
0000910,false,3902,4000,T4002BNN
0000910,true,4001,4099,T4002BNB
0000910,false,4002,4100,T4002BNO
0000910,true,4101,4199,T4002BNC
0000910,false,4102,4200,T4002BNP
0000910,true,4201,4299,T4002BND
0000910,false,4202,4300,T4002BNQ
0000910,true,4301,4399,T4002BNE
0000910,false,4302,4400,T4002BNR
0000910,true,4401,4499,T4002BNF
0000910,false,4402,4500,T4002BNS
0002064,true,4501,4599,T4002BNG
0002064,false,4502,4600,T4002BNT
0002064,true,4601,4699,T4002BNH
0002064,false,4602,4700,T4002BNU
0002064,true,501,599,T4002GVA
0002064,false,502,600,T4002GVB
0002064,true,601,699,T4002GVC
0002064,false,602,700,T4002GVD
0002064,true,701,799,T4002GVE
0002064,false,702,800,T4002GVF
0002064,true,801,899,T4002GVG
0002064,false,802,900,T4002GVH
0002064,true,1901,1999,T4001BEA
0002064,false,1902,2000,T4001BEB
0002064,true,2001,2099,T4001BEC
0002064,false,2002,2100,T4001BED
0002064,true,2101,2199,T4001BEE
0002064,false,2102,2200,T4001BEF
0001485,true,2201,2299,T4001BEG
0001485,false,2202,2300,T4001BEH
0001485,true,1,99,T4000LCA
0001485,false,2,100,T4000LCB
0001485,true,101,199,T4000LCC
0001485,false,102,200,T4000LCD
0001485,true,201,299,T4000LCE
0001485,false,202,300,T4000LCF
0001485,true,301,399,T4000LCG
0001485,false,302,400,T4000LCH
0001485,true,401,499,T4000LCI
0001485,false,402,500,T4000LCJ
0001485,true,501,599,T4000LCK
0001485,false,502,600,T4000LCL
0001485,true,601,699,T4000LCM
0001485,false,602,700,T4000LCN
0001485,true,701,799,T4000LCO
0001485,false,702,800,T4000LCP
0001485,true,801,899,T4000LCQ
0001485,false,802,900,T4000LCR
0001485,true,901,999,T4002LVA
0001485,false,902,1000,T4002LVB
0001485,true,1001,1099,T4002LVC
0001485,false,1002,1100,T4002LVD
0001485,true,1101,1199,T4002LVE
0001485,false,1102,1200,T4002LVF
0001485,true,1201,1299,T4002LVG
0001485,false,1202,1300,T4002LVH
0001485,true,1301,1399,T4002LVI
0001485,false,1302,1400,T4002LVJ
0001485,true,1401,1499,T4002LVK
0001485,false,1402,1500,T4002LVL
0001485,true,1501,1599,T4002LVM
0001485,false,1502,1600,T4002LVN
0000912,true,1601,1699,T4002LVO
0000912,false,1602,1700,T4002LVP
0000915,true,1701,1799,T4002LVQ
0000915,false,1702,1800,T4002LVR
0000915,true,1801,1899,T4002LVS
0000915,false,1802,1900,T4002LVT
0000915,true,1901,1999,T4002LVU
0000915,false,1902,2000,T4002LVV
0000915,true,2001,2099,T4002LVW
0000915,false,2002,2100,T4002LVX
0000916,true,2101,2199,T4002LVY
0000916,false,2102,2200,T4002LVZ
0002345,true,2201,2299,T4002LWA
0002345,false,2202,2300,T4002LWB
0002345,true,2301,2399,T4002LWC
0002345,false,2302,2400,T4002LWD
0002345,true,2401,2499,T4002LWE
0002345,false,2402,2500,T4002LWF
0002345,true,2501,2599,T4002LWG
0002345,false,2502,2600,T4002LWH
0002345,true,2401,2499,T4000AVA
0002345,false,2402,2500,T4000AVB
0002345,true,1601,1699,T4002HXA
0002345,false,1602,1700,T4002HXB
0002345,true,1701,1799,T4002HXC
0002345,false,1702,1800,T4002HXD
