Pasaje Raul Galan,4402,4500,números pares,T4000CMN,San Miguel de Tucuman
Pasaje Raul Galan,4501,4599,números impares,T4000CMO,San Miguel de Tucuman
Pasaje Raul Galan,4502,4600,números pares,T4000CMP,San Miguel de Tucuman
Pasaje Raul Galan,4601,4699,números impares,T4000CMQ,San Miguel de Tucuman
Pasaje Raul Galan,4602,4700,números pares,T4000CMR,San Miguel de Tucuman
Pasaje Raul Galan,4701,4799,números impares,T4000CMS,San Miguel de Tucuman
Pasaje Raul Galan,4702,4800,números pares,T4000CMT,San Miguel de Tucuman
Pasaje Marconi,1,99,números impares,T4001FCA,San Miguel de Tucuman
Pasaje Marconi,2,100,números pares,T4001FCB,San Miguel de Tucuman
Pasaje Marconi,101,199,números impares,T4001FCC,San Miguel de Tucuman
Pasaje Marconi,102,200,números pares,T4001FCD,San Miguel de Tucuman
Pasaje Marconi,201,299,números impares,T4001FCE,San Miguel de Tucuman
Pasaje Marconi,202,300,números pares,T4001FCF,San Miguel de Tucuman
Pasaje Marconi,1651,1749,números impares,T4001FDA,San Miguel de Tucuman
Pasaje Marconi,1652,1750,números pares,T4001FDB,San Miguel de Tucuman
Pasaje Marconi,1751,1849,números impares,T4001FDC,San Miguel de Tucuman
Pasaje Marconi,1752,1850,números pares,T4001FDD,San Miguel de Tucuman
Pasaje Marconi,1851,1899,números impares,T4001FDE,San Miguel de Tucuman
Pasaje Marconi,1852,1900,números pares,T4001FDF,San Miguel de Tucuman
Calle Juan Manuel de Rosas,401,499,números impares,T4002FRA,San Miguel de Tucuman
Calle Juan Manuel de Rosas,402,500,números pares,T4002FRB,San Miguel de Tucuman
Calle Juan Manuel de Rosas,501,599,números impares,T4002FRC,San Miguel de Tucuman
Calle Juan Manuel de Rosas,502,600,números pares,T4002FRD,San Miguel de Tucuman
Calle Juan Manuel de Rosas,601,699,números impares,T4002FRE,San Miguel de Tucuman
Calle Juan Manuel de Rosas,602,700,números pares,T4002FRF,San Miguel de Tucuman
Calle Juan Manuel de Rosas,701,799,números impares,T4002FRG,San Miguel de Tucuman
Calle Juan Manuel de Rosas,702,800,números pares,T4002FRH,San Miguel de Tucuman
Calle Juan Manuel de Rosas,801,899,números impares,T4002FRI,San Miguel de Tucuman
Calle Juan Manuel de Rosas,802,900,números pares,T4002FRJ,San Miguel de Tucuman
Calle Juan Manuel de Rosas,901,999,números impares,T4002FRK,San Miguel de Tucuman
Calle Juan Manuel de Rosas,902,1000,números pares,T4002FRL,San Miguel de Tucuman
Calle Juan Manuel de Rosas,1001,1099,números impares,T4002FRM,San Miguel de Tucuman
Calle Juan Manuel de Rosas,1002,1100,números pares,T4002FRN,San Miguel de Tucuman
Calle 2 de Abril,301,399,números impares,T4000IGA,San Miguel de Tucuman
Calle 2 de Abril,302,400,números pares,T4000IGB,San Miguel de Tucuman
Pasaje Pje 15,501,599,números impares,T4000NPA,San Miguel de Tucuman
Pasaje Pje 15,502,600,números pares,T4000NPB,San Miguel de Tucuman
Pasaje Pje 15,601,699,números impares,T4000NPC,San Miguel de Tucuman
Pasaje Pje 15,602,700,números pares,T4000NPD,San Miguel de Tucuman
Pasaje Pje 15,701,799,números impares,T4000NPE,San Miguel de Tucuman
Pasaje Pje 15,702,800,números pares,T4000NPF,San Miguel de Tucuman
Pasaje Pje 15,801,899,números impares,T4000NPG,San Miguel de Tucuman
Pasaje Pje 15,802,900,números pares,T4000NPH,San Miguel de Tucuman
Pasaje Pje 15,3701,3799,números impares,T4000AQA,San Miguel de Tucuman
Pasaje Pje 15,3702,3800,números pares,T4000AQB,San Miguel de Tucuman
Pasaje Pje 15,3801,3899,números impares,T4000AQC,San Miguel de Tucuman
Pasaje Pje 15,3802,3900,números pares,T4000AQD,San Miguel de Tucuman
Calle Lisandro Borda,2101,2199,números impares,T4001PCA,San Miguel de Tucuman
Calle Lisandro Borda,2102,2200,números pares,T4001PCB,San Miguel de Tucuman
Calle Constitucion,1,99,números impares,T4000KRA,San Miguel de Tucuman
Calle Constitucion,2,100,números pares,T4000KRB,San Miguel de Tucuman
Calle Constitucion,101,199,números impares,T4000KRC,San Miguel de Tucuman
Calle Constitucion,102,200,números pares,T4000KRD,San Miguel de Tucuman
Calle Constitucion,201,299,números impares,T4000KRE,San Miguel de Tucuman
Calle Constitucion,202,300,números pares,T4000KRF,San Miguel de Tucuman
Calle Constitucion,301,399,números impares,T4000KRG,San Miguel de Tucuman
Calle Constitucion,302,400,números pares,T4000KRH,San Miguel de Tucuman
Calle Constitucion,401,499,números impares,T4000KRI,San Miguel de Tucuman
Calle Constitucion,402,500,números pares,T4000KRJ,San Miguel de Tucuman
Calle Constitucion,501,599,números impares,T4000KRK,San Miguel de Tucuman
Calle Constitucion,502,600,números pares,T4000KRL,San Miguel de Tucuman
Calle Constitucion,601,699,números impares,T4000KRM,San Miguel de Tucuman
Calle Constitucion,602,700,números pares,T4000KRN,San Miguel de Tucuman
Calle Constitucion,701,799,números impares,T4000KRO,San Miguel de Tucuman
Calle Constitucion,702,800,números pares,T4000KRP,San Miguel de Tucuman
Calle Constitucion,801,899,números impares,T4000KRQ,San Miguel de Tucuman
Calle Constitucion,802,900,números pares,T4000KRR,San Miguel de Tucuman
Calle Campos de las Carreras,1401,1499,números impares,T4000AMA,San Miguel de Tucuman
Calle Campos de las Carreras,1402,1500,números pares,T4000AMB,San Miguel de Tucuman
Calle Campos de las Carreras,1501,1599,números impares,T4000AMC,San Miguel de Tucuman
Calle Campos de las Carreras,1502,1600,números pares,T4000AMD,San Miguel de Tucuman
Calle Campos de las Carreras,1601,1699,números impares,T4000AME,San Miguel de Tucuman
Calle Campos de las Carreras,1602,1700,números pares,T4000AMF,San Miguel de Tucuman
Calle Campos de las Carreras,1701,1799,números impares,T4000AMG,San Miguel de Tucuman
Calle Campos de las Carreras,1702,1800,números pares,T4000AMH,San Miguel de Tucuman
Calle Campos de las Carreras,1801,1849,números impares,T4000AMI,San Miguel de Tucuman
Calle Campos de las Carreras,1802,1850,números pares,T4000AMJ,San Miguel de Tucuman
Calle 12 de Octubre,1,99,números impares,T4000JGA,San Miguel de Tucuman
Calle 12 de Octubre,2,100,números pares,T4000JGB,San Miguel de Tucuman
Calle 12 de Octubre,101,199,números impares,T4000JGC,San Miguel de Tucuman
Calle 12 de Octubre,102,200,números pares,T4000JGD,San Miguel de Tucuman
Calle 12 de Octubre,201,299,números impares,T4000JGE,San Miguel de Tucuman
Calle 12 de Octubre,202,300,números pares,T4000JGF,San Miguel de Tucuman
Calle 12 de Octubre,301,399,números impares,T4000JGG,San Miguel de Tucuman
Calle 12 de Octubre,302,400,números pares,T4000JGH,San Miguel de Tucuman
Calle 12 de Octubre,401,499,números impares,T4000JGI,San Miguel de Tucuman
Calle 12 de Octubre,402,500,números pares,T4000JGJ,San Miguel de Tucuman
Calle 12 de Octubre,501,599,números impares,T4000JGK,San Miguel de Tucuman
Calle 12 de Octubre,502,600,números pares,T4000JGL,San Miguel de Tucuman
Calle 12 de Octubre,601,699,números impares,T4000JGM,San Miguel de Tucuman
Calle 12 de Octubre,602,700,números pares,T4000JGN,San Miguel de Tucuman
Calle 12 de Octubre,701,799,números impares,T4000JGO,San Miguel de Tucuman
Calle 12 de Octubre,702,800,números pares,T4000JGP,San Miguel de Tucuman
Calle 12 de Octubre,801,899,números impares,T4000JGQ,San Miguel de Tucuman
Calle 12 de Octubre,802,900,números pares,T4000JGR,San Miguel de Tucuman
Calle 12 de Octubre,901,999,números impares,T4001KYA,San Miguel de Tucuman
Calle 12 de Octubre,902,1000,números pares,T4001KYB,San Miguel de Tucuman
Calle 12 de Octubre,1001,1099,números impares,T4001KYC,San Miguel de Tucuman
Calle 12 de Octubre,1002,1100,números pares,T4001KYD,San Miguel de Tucuman
Calle 12 de Octubre,1101,1199,números impares,T4001KYE,San Miguel de Tucuman
Calle 12 de Octubre,1102,1200,números pares,T4001KYF,San Miguel de Tucuman
Calle 12 de Octubre,1201,1299,números impares,T4001KYG,San Miguel de Tucuman
Calle 12 de Octubre,1202,1300,números pares,T4001KYH,San Miguel de Tucuman
Calle 12 de Octubre,1301,1399,números impares,T4001KYI,San Miguel de Tucuman
Calle 12 de Octubre,1302,1400,números pares,T4001KYJ,San Miguel de Tucuman
Calle 12 de Octubre,1401,1499,números impares,T4001KYK,San Miguel de Tucuman
Calle 12 de Octubre,1402,1500,números pares,T4001KYL,San Miguel de Tucuman
Calle 12 de Octubre,1501,1599,números impares,T4001KYM,San Miguel de Tucuman
Calle 12 de Octubre,1502,1600,números pares,T4001KYN,San Miguel de Tucuman
Calle 12 de Octubre,1601,1699,números impares,T4001KYO,San Miguel de Tucuman
Calle 12 de Octubre,1602,1700,números pares,T4001KYP,San Miguel de Tucuman
Calle 12 de Octubre,1701,1799,números impares,T4001KYQ,San Miguel de Tucuman
Calle 12 de Octubre,1702,1800,números pares,T4001KYR,San Miguel de Tucuman
Calle 12 de Octubre,1801,1899,números impares,T4001KYS,San Miguel de Tucuman
Calle 12 de Octubre,1802,1900,números pares,T4001KYT,San Miguel de Tucuman
Calle 12 de Octubre,1901,1999,números impares,T4001KYU,San Miguel de Tucuman
Calle 12 de Octubre,1902,2000,números pares,T4001KYV,San Miguel de Tucuman
Calle 12 de Octubre,2001,2099,números impares,T4001KYW,San Miguel de Tucuman
Calle 12 de Octubre,2002,2100,números pares,T4001KYX,San Miguel de Tucuman
Calle 12 de Octubre,2101,2199,números impares,T4001KYY,San Miguel de Tucuman
Calle 12 de Octubre,2102,2200,números pares,T4001KYZ,San Miguel de Tucuman
Calle 12 de Octubre,2201,2299,números impares,T4001KZA,San Miguel de Tucuman
Calle 12 de Octubre,2202,2300,números pares,T4001KZB,San Miguel de Tucuman
Calle 12 de Octubre,2301,2399,números impares,T4001KZC,San Miguel de Tucuman
Calle 12 de Octubre,2302,2400,números pares,T4001KZD,San Miguel de Tucuman
Calle 12 de Octubre,2401,2499,números impares,T4001KZE,San Miguel de Tucuman
Calle 12 de Octubre,2402,2500,números pares,T4001KZF,San Miguel de Tucuman
Calle 12 de Octubre,2501,2599,números impares,T4001KZG,San Miguel de Tucuman
Calle 12 de Octubre,2502,2600,números pares,T4001KZH,San Miguel de Tucuman
Calle 12 de Octubre,2601,2699,números impares,T4001KZI,San Miguel de Tucuman
Calle 12 de Octubre,2602,2700,números pares,T4001KZJ,San Miguel de Tucuman
Calle Lola Mora,1,99,números impares,T4000HDA,San Miguel de Tucuman
Calle Lola Mora,2,100,números pares,T4000HDB,San Miguel de Tucuman
Calle Lola Mora,101,199,números impares,T4000HDC,San Miguel de Tucuman
Calle Lola Mora,102,200,números pares,T4000HDD,San Miguel de Tucuman
Calle Lola Mora,201,299,números impares,T4000HDE,San Miguel de Tucuman
Calle Lola Mora,202,300,números pares,T4000HDF,San Miguel de Tucuman
Calle Lola Mora,301,399,números impares,T4000HDG,San Miguel de Tucuman
Calle Lola Mora,302,400,números pares,T4000HDH,San Miguel de Tucuman
Calle Lola Mora,401,499,números impares,T4000HDI,San Miguel de Tucuman
Calle Lola Mora,402,500,números pares,T4000HDJ,San Miguel de Tucuman
Calle Lola Mora,501,599,números impares,T4000HDK,San Miguel de Tucuman
Calle Lola Mora,502,600,números pares,T4000HDL,San Miguel de Tucuman
Calle Lola Mora,601,699,números impares,T4000HDM,San Miguel de Tucuman
Calle Lola Mora,602,700,números pares,T4000HDN,San Miguel de Tucuman
Calle Lola Mora,901,999,números impares,T4001HTA,San Miguel de Tucuman
Calle Lola Mora,902,1000,números pares,T4001HTB,San Miguel de Tucuman
Calle Lola Mora,1001,1099,números impares,T4001HTC,San Miguel de Tucuman
Calle Lola Mora,1002,1100,números pares,T4001HTD,San Miguel de Tucuman
Calle Lola Mora,1101,1199,números impares,T4001HTE,San Miguel de Tucuman
Calle Lola Mora,1102,1200,números pares,T4001HTF,San Miguel de Tucuman
Calle Lola Mora,1201,1299,números impares,T4001HTG,San Miguel de Tucuman
Calle Lola Mora,1202,1300,números pares,T4001HTH,San Miguel de Tucuman
Calle Lola Mora,1301,1399,números impares,T4001HTI,San Miguel de Tucuman
Calle Lola Mora,1302,1400,números pares,T4001HTJ,San Miguel de Tucuman
Calle Lola Mora,1401,1499,números impares,T4001HTK,San Miguel de Tucuman
Calle Lola Mora,1402,1500,números pares,T4001HTL,San Miguel de Tucuman
Calle Lola Mora,1501,1599,números impares,T4001HTM,San Miguel de Tucuman
Calle Lola Mora,1502,1600,números pares,T4001HTN,San Miguel de Tucuman
Pasaje Pedro de Valdivia,2901,2999,números impares,T4001CEA,San Miguel de Tucuman
Pasaje Pedro de Valdivia,2902,3000,números pares,T4001CEB,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3001,3099,números impares,T4001CEC,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3002,3100,números pares,T4001CED,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3101,3199,números impares,T4001CEE,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3102,3200,números pares,T4001CEF,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3201,3299,números impares,T4001CEG,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3202,3300,números pares,T4001CEH,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3301,3399,números impares,T4001CEI,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3302,3400,números pares,T4001CEJ,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3401,3499,números impares,T4001CEK,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3402,3500,números pares,T4001CEL,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3501,3599,números impares,T4001CEM,San Miguel de Tucuman
Pasaje Pedro de Valdivia,3502,3600,números pares,T4001CEN,San Miguel de Tucuman
Pasaje Pje 88,101,199,números impares,T4000MNA,San Miguel de Tucuman
Pasaje Pje 88,102,200,números pares,T4000MNB,San Miguel de Tucuman
Pasaje Arq Juan Padros,201,299,números impares,T4002FHA,San Miguel de Tucuman
Pasaje Arq Juan Padros,202,300,números pares,T4002FHB,San Miguel de Tucuman
Pasaje Arq Juan Padros,301,399,números impares,T4002FHC,San Miguel de Tucuman
Pasaje Arq Juan Padros,302,400,números pares,T4002FHD,San Miguel de Tucuman
Pasaje Arq Juan Padros,401,499,números impares,T4002FHE,San Miguel de Tucuman
Pasaje Arq Juan Padros,402,500,números pares,T4002FHF,San Miguel de Tucuman
Pasaje Arq Juan Padros,501,599,números impares,T4002FHG,San Miguel de Tucuman
Pasaje Arq Juan Padros,502,600,números pares,T4002FHH,San Miguel de Tucuman
Pasaje Arq Juan Padros,601,699,números impares,T4002FHI,San Miguel de Tucuman
Pasaje Arq Juan Padros,602,700,números pares,T4002FHJ,San Miguel de Tucuman
Pasaje Arq Juan Padros,701,799,números impares,T4002FHK,San Miguel de Tucuman
Pasaje Arq Juan Padros,702,800,números pares,T4002FHL,San Miguel de Tucuman
Pasaje Arq Juan Padros,1701,1799,números impares,T4002FIA,San Miguel de Tucuman
Pasaje Arq Juan Padros,1702,1800,números pares,T4002FIB,San Miguel de Tucuman
Pasaje Arq Juan Padros,1801,1899,números impares,T4002FIC,San Miguel de Tucuman
Pasaje Arq Juan Padros,1802,1900,números pares,T4002FID,San Miguel de Tucuman
Pasaje Arq Juan Padros,1901,1999,números impares,T4002FIE,San Miguel de Tucuman
Pasaje Arq Juan Padros,1902,2000,números pares,T4002FIF,San Miguel de Tucuman
Pasaje Arq Juan Padros,2001,2099,números impares,T4002FIG,San Miguel de Tucuman
Pasaje Arq Juan Padros,2002,2100,números pares,T4002FIH,San Miguel de Tucuman
Pasaje Arq Juan Padros,2101,2199,números impares,T4002FII,San Miguel de Tucuman
Pasaje Arq Juan Padros,2102,2200,números pares,T4002FIJ,San Miguel de Tucuman
Pasaje Arq Juan Padros,2201,2299,números impares,T4002FIK,San Miguel de Tucuman
Pasaje Arq Juan Padros,2202,2300,números pares,T4002FIL,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002OFA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002NXA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002NYA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002NZA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002OAA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002OBA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002OCC,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002ODA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002OEA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002NWA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002OGA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002OHA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002OIA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002PHC,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002PHE,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002PHG,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002PHI,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4001PGA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4000MZA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4000NAA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4000NZA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4000NZC,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4000NZE,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4000NZG,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4001PEA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4001PFA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4000MXA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4001PLA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4001PLC,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4001PMA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4001PMC,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002NTA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002NUA,San Miguel de Tucuman
Calle S/C,0,0,números pares,T4002NVA,San Miguel de Tucuman
Calle J Azurduy de Padilla,301,399,números impares,T4002CLA,San Miguel de Tucuman
Calle J Azurduy de Padilla,302,400,números pares,T4002CLB,San Miguel de Tucuman
Calle J Azurduy de Padilla,401,499,números impares,T4002CLC,San Miguel de Tucuman
Calle J Azurduy de Padilla,402,500,números pares,T4002CLD,San Miguel de Tucuman
Calle J Azurduy de Padilla,501,599,números impares,T4002CLE,San Miguel de Tucuman
Calle J Azurduy de Padilla,502,600,números pares,T4002CLF,San Miguel de Tucuman
Calle J Azurduy de Padilla,601,699,números impares,T4002CLG,San Miguel de Tucuman
Calle J Azurduy de Padilla,602,700,números pares,T4002CLH,San Miguel de Tucuman
Calle J Azurduy de Padilla,701,799,números impares,T4002CLI,San Miguel de Tucuman
Calle J Azurduy de Padilla,702,800,números pares,T4002CLJ,San Miguel de Tucuman
Calle J Azurduy de Padilla,801,899,números impares,T4002CLK,San Miguel de Tucuman
Calle J Azurduy de Padilla,802,900,números pares,T4002CLL,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,1,99,números impares,T4000HXA,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,2,100,números pares,T4000HXN,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,101,199,números impares,T4000HXB,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,102,200,números pares,T4000HXO,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,201,299,números impares,T4000HXC,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,202,300,números pares,T4000HXP,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,301,399,números impares,T4000HXD,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,302,400,números pares,T4000HXQ,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,401,499,números impares,T4000HXE,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,402,500,números pares,T4000HXR,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,501,599,números impares,T4000HXF,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,502,600,números pares,T4000HXS,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,601,699,números impares,T4000HXG,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,602,700,números pares,T4000HXT,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,701,799,números impares,T4000HXH,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,702,800,números pares,T4000HXU,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,801,899,números impares,T4000HXI,San Miguel de Tucuman
Avenida Dr Nicolas Avellaneda,802,900,números pares,T4000HXV,San Miguel de Tucuman
Avenida Mitre,901,999,números impares,T4001KWA,San Miguel de Tucuman
Avenida Mitre,902,1000,números pares,T4001KWN,San Miguel de Tucuman
Avenida Mitre,1001,1099,números impares,T4001KWB,San Miguel de Tucuman
Avenida Mitre,1002,1100,números pares,T4001KWO,San Miguel de Tucuman
Avenida Mitre,1101,1199,números impares,T4001KWC,San Miguel de Tucuman
Avenida Mitre,1102,1200,números pares,T4001KWP,San Miguel de Tucuman
Avenida Mitre,1201,1299,números impares,T4001KWD,San Miguel de Tucuman
Avenida Mitre,1202,1300,números pares,T4001KWQ,San Miguel de Tucuman
Avenida Mitre,1301,1399,números impares,T4001KWE,San Miguel de Tucuman
Avenida Mitre,1302,1400,números pares,T4001KWR,San Miguel de Tucuman
Avenida Mitre,1401,1499,números impares,T4001KWF,San Miguel de Tucuman
Avenida Mitre,1402,1500,números pares,T4001KWS,San Miguel de Tucuman
Avenida Mitre,1501,1599,números impares,T4001KWG,San Miguel de Tucuman
Avenida Mitre,1502,1600,números pares,T4001KWT,San Miguel de Tucuman
Avenida Mitre,1601,1699,números impares,T4001KWH,San Miguel de Tucuman
Avenida Mitre,1602,1700,números pares,T4001KWU,San Miguel de Tucuman
Avenida Mitre,1701,1799,números impares,T4001KWI,San Miguel de Tucuman
Avenida Mitre,1702,1800,números pares,T4001KWV,San Miguel de Tucuman
Avenida Mitre,1801,1899,números impares,T4001KWJ,San Miguel de Tucuman
Avenida Mitre,1802,1900,números pares,T4001KWW,San Miguel de Tucuman
Avenida Mitre,1901,1999,números impares,T4001KWK,San Miguel de Tucuman
Avenida Mitre,1902,2000,números pares,T4001KWX,San Miguel de Tucuman
Avenida Mitre,2001,2099,números impares,T4001KWL,San Miguel de Tucuman
Avenida Mitre,2002,2100,números pares,T4001KWY,San Miguel de Tucuman
Avenida Mitre,2101,2199,números impares,T4001KWM,San Miguel de Tucuman
Avenida Mitre,2102,2200,números pares,T4001KWZ,San Miguel de Tucuman
Avenida Mitre,2201,2299,números impares,T4001KXA,San Miguel de Tucuman
Avenida Mitre,2202,2300,números pares,T4001KXN,San Miguel de Tucuman
Avenida Mitre,2301,2399,números impares,T4001KXB,San Miguel de Tucuman
Avenida Mitre,2302,2400,números pares,T4001KXO,San Miguel de Tucuman
Avenida Mitre,2401,2499,números impares,T4001KXC,San Miguel de Tucuman
Avenida Mitre,2402,2500,números pares,T4001KXP,San Miguel de Tucuman
Avenida Mitre,2501,2599,números impares,T4001KXD,San Miguel de Tucuman
Avenida Mitre,2502,2600,números pares,T4001KXQ,San Miguel de Tucuman
Avenida Mitre,2601,2699,números impares,T4001KXE,San Miguel de Tucuman
Avenida Mitre,2602,2700,números pares,T4001KXR,San Miguel de Tucuman
Pasaje Salguero,1401,1499,números impares,T4001JOA,San Miguel de Tucuman
Pasaje Salguero,1402,1500,números pares,T4001JOB,San Miguel de Tucuman
Pasaje Tiburcio Padilla,101,199,números impares,T4000BCA,San Miguel de Tucuman
Pasaje Tiburcio Padilla,102,200,números pares,T4000BCB,San Miguel de Tucuman
Calle Alberdi,1,99,números impares,T4000IVA,San Miguel de Tucuman
Calle Alberdi,2,100,números pares,T4000IVB,San Miguel de Tucuman
Calle Alberdi,101,199,números impares,T4000IVC,San Miguel de Tucuman
Calle Alberdi,102,200,números pares,T4000IVD,San Miguel de Tucuman
Calle Alberdi,201,299,números impares,T4000IVE,San Miguel de Tucuman
Calle Alberdi,202,300,números pares,T4000IVF,San Miguel de Tucuman
Calle Alberdi,301,399,números impares,T4000IVG,San Miguel de Tucuman
Calle Alberdi,302,400,números pares,T4000IVH,San Miguel de Tucuman
Calle Alberdi,401,499,números impares,T4000IVI,San Miguel de Tucuman
Calle Alberdi,402,500,números pares,T4000IVJ,San Miguel de Tucuman
Calle Alberdi,501,599,números impares,T4000IVK,San Miguel de Tucuman
Calle Alberdi,502,600,números pares,T4000IVL,San Miguel de Tucuman
Calle Alberdi,601,699,números impares,T4000IVM,San Miguel de Tucuman
Calle Alberdi,602,700,números pares,T4000IVN,San Miguel de Tucuman
Calle Alberdi,701,799,números impares,T4000IVO,San Miguel de Tucuman
Calle Alberdi,702,800,números pares,T4000IVP,San Miguel de Tucuman
Calle Alberdi,801,899,números impares,T4000IVQ,San Miguel de Tucuman
Calle Alberdi,802,900,números pares,T4000IVR,San Miguel de Tucuman
Calle Alberdi,901,999,números impares,T4002JWA,San Miguel de Tucuman
Calle Alberdi,902,1000,números pares,T4002JWB,San Miguel de Tucuman
Calle Alberdi,1001,1099,números impares,T4002JWC,San Miguel de Tucuman
Calle Alberdi,1002,1100,números pares,T4002JWD,San Miguel de Tucuman
Calle Alberdi,1101,1199,números impares,T4002JWE,San Miguel de Tucuman
Calle Alberdi,1102,1200,números pares,T4002JWF,San Miguel de Tucuman
Calle Alberdi,1201,1299,números impares,T4002JWG,San Miguel de Tucuman
Calle Alberdi,1202,1300,números pares,T4002JWH,San Miguel de Tucuman
Calle Alberdi,1301,1399,números impares,T4002JWI,San Miguel de Tucuman
Calle Alberdi,1302,1400,números pares,T4002JWJ,San Miguel de Tucuman
Calle Alberdi,1401,1499,números impares,T4002JWK,San Miguel de Tucuman
Calle Alberdi,1402,1500,números pares,T4002JWL,San Miguel de Tucuman
Calle Alberdi,1501,1599,números impares,T4002JWM,San Miguel de Tucuman
Calle Alberdi,1502,1600,números pares,T4002JWN,San Miguel de Tucuman
Calle Alberdi,1601,1699,números impares,T4002JWO,San Miguel de Tucuman
Calle Alberdi,1602,1700,números pares,T4002JWP,San Miguel de Tucuman
Calle Alberdi,1701,1799,números impares,T4002JWQ,San Miguel de Tucuman
Calle Alberdi,1702,1800,números pares,T4002JWR,San Miguel de Tucuman
Calle Alberdi,1801,1899,números impares,T4002JWS,San Miguel de Tucuman
Calle Alberdi,1802,1900,números pares,T4002JWT,San Miguel de Tucuman
Calle Alberdi,1901,1999,números impares,T4002JWU,San Miguel de Tucuman
Calle Alberdi,1902,2000,números pares,T4002JWV,San Miguel de Tucuman
Calle Alberdi,2001,2099,números impares,T4002JWW,San Miguel de Tucuman
Calle Alberdi,2002,2100,números pares,T4002JWX,San Miguel de Tucuman
Calle Alberdi,2101,2199,números impares,T4002JWY,San Miguel de Tucuman
Calle Alberdi,2102,2200,números pares,T4002JWZ,San Miguel de Tucuman
Calle Alberdi,2201,2299,números impares,T4002JXA,San Miguel de Tucuman
Calle Alberdi,2202,2300,números pares,T4002JXB,San Miguel de Tucuman
Calle Alberdi,2301,2399,números impares,T4002JXC,San Miguel de Tucuman
Calle Alberdi,2302,2400,números pares,T4002JXD,San Miguel de Tucuman
Calle Alberdi,2401,2499,números impares,T4002JXE,San Miguel de Tucuman
Calle Alberdi,2402,2500,números pares,T4002JXF,San Miguel de Tucuman
Calle Alberdi,2501,2599,números impares,T4002JXG,San Miguel de Tucuman
Calle Alberdi,2502,2600,números pares,T4002JXH,San Miguel de Tucuman
