id,type,name,localityId
0001733,Calle,Calle Bat de Tucuman,0000760
0001734,Calle,Pasaje Maldonado,0001620
0001735,Calle,Calle Libertad,0000081
0001736,Calle,Avenida Oeste Norte,0001413
0001737,Calle,Calle Olegario V Andrade,0001369
0001738,Calle,Pasaje Santa Catalina,0000760
0001739,Calle,Pasaje 36 So,0001369
0001740,Calle,Calle Pacheco de Melo,0001369
0001741,Pasaje,Pasaje Alfonsina Storni,0001369
0001742,Calle,Ruta Provincial Rp 306,0000376
0001743,Calle,Calle Pres Gral J A Roca,0001637
0001744,Calle,Calle Benjamin Villafañe,0000391
0001745,Avenida,Calle Catamarca,0000707
0001746,Calle,Calle Ibatin,0000707
0001747,Calle,Calle Miguelillo,0000081
0001748,Boulevard,Pasaje Lima,0001369
0001749,Pasaje,Calle F Cayetano Rodriguez,0000760
0001750,Pasaje,Calle Primera Junta,0000082
0001751,Calle,Calle Mitre,0001111
0001752,Pasaje,Pasaje Aristobulo del Valle,0001369
0001753,Pasaje,Calle Huemul,0001369
0001754,Pasaje,Calle Madrid,0001620
0001755,Pasaje,Calle 9 de Julio,0001461
0001756,Calle,Calle Misiones,0000082
0001757,Calle,Pasaje Pje S/N 1,0000899
0001758,Calle,Calle Sgto Miguel Antonio Moya,0000567
0001759,Avenida,Calle Gral Tomas Guido,0001369
0001760,Calle,Calle San Luis,0000707
0001761,Calle,Calle Joaquin V Gonzalez,0000708
0001762,Ruta Provincial,Calle 7,0001615
0001763,Pasaje,Pasaje 27 42 no,0001369
0001764,Calle,Avenida Alfredo Guzman,0000760
0001765,Calle,Calle 9,0000787
0001766,Calle,Calle Salta,0001413
0001767,Pasaje,Calle 9 de Julio,0000707
0001768,Calle,Calle S/C,0001615
0001769,Pasaje,Calle Los Andes,0001413
0001770,Calle,Pasaje Molina,0001413
0001771,Calle,Calle Progreso,0001157
0001772,Calle,Calle Paraguay,0001413
0001773,Calle,Calle Gral San Martin,0000113
0001774,Calle,Pasaje Pje 1,0000411
0001775,Calle,Pasaje Dr Saavedra Lamas,0001369
0001776,Calle,Calle Comb de las Piedras,0001369
0001777,Calle,Acceso Sur,0001536
0001778,Calle,Calle Colombia,0001637
0001779,Calle,Diagonal Diag 66,0001369
0001780,Calle,Calle Facundo Quiroga,0001615
0001781,Pasaje,Calle S/C,0000857
0001782,Calle,Ruta Provincial Rp 303,0000787
0001783,Calle,Calle Corrientes,0000391
0001784,Pasaje,Calle Cab 1Ro Mendez,0000567
0001785,Calle,Calle Haiti,0001369
0001786,Pasaje,Calle Salta,0000760
0001787,Calle,Calle Primera Junta,0000113
0001788,Calle,Pasaje Pje 2,0000411
0001789,Calle,Calle Congreso,0000082
0001790,Calle,Calle Obispo Jose Eusebio Colombres,0000760
0001791,Calle,Diagonal Dr Alberto Jose Paz,0001157
0001792,Calle,Calle Dr Bernardo Monteagudo,0001369
0001793,Calle,Calle Marcelino Cesareo,0000760
0001794,Calle,Calle Salomon Rodriguez,0000760
0001795,Avenida,Calle Rivadavia,0001445
0001796,Calle,Calle 3,0001323
0001797,Calle,Calle Justo J de Urquiza Este,0001620
0001798,Pasaje,Calle Vicente Lopez y Planes,0001369
0001799,Calle,Pasaje Falucho,0001637
0001800,Calle,Diagonal Gdor Clemente Zavaleta,0001369
0001801,Pasaje,Calle 20 de Junio,0000391
0001802,Pasaje,Calle S/N 4,0001177
0001803,Pasaje,Calle 8,0001461
0001804,Calle,Avenida Dr Nicolas Avellaneda,0000857
0001805,Calle,Calle Delfin Gigena,0001157
0001806,Calle,Calle L Mora Prolong,0000113
0001807,Calle,Boulevard Sur,0001111
0001808,Calle,Pasaje Almafuerte,0001369
0001809,Calle,Pasaje Pje 3,0001413
0001810,Calle,Calle 25 de Mayo,0001445
0001811,Calle,Pasaje Pje 27,0001369
0001812,Calle,Pasaje Octaviano Vera,0001369
0001813,Calle,Pasaje Pres Gral J A Roca,0001323
0001814,Pasaje,Pasaje Chile,0001369
0001815,Calle,Calle San Lorenzo,0001413
0001816,Calle,Calle Martin Rodriguez,0001369
0001817,Pasaje,Calle 3,0001157
0001818,Pasaje,Avenida Dr Nicolas Avellaneda,0001369
0001819,Calle,Calle Cap Caceres,0001445
0001820,Pasaje,Calle Jose Hernandez,0001369
0001821,Calle,Ruta Provincial Ruta Prov 308,0001637
0001822,Pasaje,Pasaje Gutierrez,0000760
0001823,Calle,Diagonal Eva Peron,0000911
0001824,Calle,Calle Pte H Yrigoyen,0001615
0001825,Pasaje,Calle Catamarca,0000082
0001826,Calle,Calle Juan Manuel de Rosas,0000760
0001827,Pasaje,Pasaje Dr Luis Saenz Peña,0001369
0001828,Pasaje,Diagonal Pineda,0001369
0001829,Calle,Calle Libertad,0001369
0001830,Pasaje,Pasaje I J Nougues,0001369
0001831,Avenida,Calle Campos de las Carreras,0000760
0001832,Avenida,Calle 8,0000760
0001833,Calle,Calle Islas Malvinas Argentinas,0001445
0001834,Calle,Calle Miguel de Unamuno,0001369
0001835,Calle,Calle Torres Posse,0001369
0001836,Calle,Calle Diego de Villarroel,0001615
0001837,Calle,Calle La Rioja,0000707
0001838,Calle,Calle S/C,0000708
0001839,Calle,Calle Alberdi,0001615
0001840,Pasaje,Calle Inca Garcilaso,0001369
0001841,Calle,Calle Santiago del Estero,0000707
0001842,Calle,Pasaje Cnel Manuel Dorrego,0001369
0001843,Calle,Calle Senador Araujo,0000449
0001844,Calle,Calle Diego de Rojas,0000391
0001845,Calle,Pasaje Gdor Jose Rondeau,0001323
0001846,Pasaje,Calle Delfin Gallo,0001369
0001847,Calle,Pasaje Sgto Juan B Cabral,0000113
0001848,Calle,Calle Salta,0001637
0001849,Calle,Calle Lima,0001369
0001850,Pasaje,Calle Joaquin V Gonzalez,0001177
0001851,Pasaje,Calle Obispo Jose Eusebio Colombres,0001637
0001852,Calle,Calle Jose Marmol,0001620
0001853,Pasaje,Calle Inmigrantes Arabes,0001369
0001854,Calle,Calle Ayacucho,0001620
0001855,Pasaje,Calle Finca Risso,0001516
0001856,Calle,Avenida Independencia,0000081
0001857,Calle,Calle Marandini,0001637
0001858,Calle,Calle Gdor Juan M Campero,0000113
0001859,Pasaje,Pasaje Pje 39,0001369
0001860,Calle,Calle 5 Este,0000318
0001861,Calle,Calle San Martin de Porres,0000760
0001862,Calle,Diagonal Diag 68,0001369
0001863,Pasaje,Pasaje Pje 90 So,0001369
0001864,Avenida,Diagonal Diag 2,0001369
0001865,Avenida,Pasaje Jose M Serrano,0001369
0001866,Calle,Pasaje Pje 37,0001369
0001867,Calle,Calle Padre Scrochi,0001461
0001868,Calle,Calle Buenos Aires,0001413
0001869,Pasaje,Calle 6,0001461
0001870,Calle,Calle Lucas A Cordoba,0001615
0001871,Calle,Calle Urquiza,0000449
0001872,Calle,Calle Domingo F Sarmiento,0000935
0001873,Calle,Calle Esperanza,0001369
0001874,Calle,Calle Echeverria,0001620
0001875,Calle,Calle Rojas,0000081
0001876,Calle,Calle 12,0000742
0001877,Pasaje,Pasaje Pje 1,0000857
0001878,Calle,Calle Juan Manuel de Rosas,0001637
0001879,Pasaje,Calle Florentino Ameghino,0000391
0001880,Pasaje,Pasaje Pje S/N 2,0000899
0001881,Calle,Pasaje Vuelta de Obligado,0001369
0001882,Calle,Calle 9 de Julio,0001536
0001883,Calle,Pasaje Monserrat,0001369
0001884,Pasaje,Calle 24 de Diciembre,0000760
0001885,Calle,Pasaje Pje 1,0001369
0001886,Calle,Calle San Lorenzo,0001637
0001887,Calle,Calle S/N 2,0001177
0001888,Pasaje,Pasaje Pje 2,0000857
0001889,Pasaje,Calle Dr Marcos Paz,0001369
0001890,Pasaje,Pasaje Boulogne Sur Mer,0001369
0001891,Calle,Pasaje Juan Agustin Maza,0001369
0001892,Pasaje,Calle Buenos Aires,0000760
0001893,Pasaje,Pasaje Pje 47,0001369
0001894,Calle,Avenida Del Trabajo,0001461
0001895,Calle,Avenida Gaspar Lasalle,0001369
0001896,Pasaje,Calle Mexico,0001369
0001897,Avenida,Calle Entre Rios,0001111
0001898,Calle,Calle Castro Barros,0001369
0001899,Calle,Calle Libertad,0000899
0001900,Calle,Calle Las Tipas,0000113
0001901,Calle,Calle Domingo Matheu,0001369
0001902,Calle,Calle Gral San Martin,0001369
0001903,Pasaje,Pasaje Pje 2,0001369
0001904,Calle,Calle Eusebio Aguero,0001461
0001905,Pasaje,Calle 10 Noreste,0001369
0001906,Calle,Calle Congreso de Tucuman,0000707
0001907,Calle,Calle Primera Junta,0000857
0001908,Pasaje,Calle Alsina,0001637
0001909,Pasaje,Pasaje Esteban A Gascon,0001369
0001910,Calle,Calle Levinson,0001615
0001911,Calle,Calle 9 de Julio,0000081
0001912,Calle,Calle Cnel Juan Pringles,0001369
0001913,Calle,Pasaje Humberto Primo,0000760
0001914,Calle,Pasaje Balcarce,0000081
0001915,Calle,Calle Jose Manuel Estrada,0001177
0001916,Pasaje,Pasaje Pje S/N 5,0000787
0001917,Calle,Calle Juan Jose Castelli,0001369
0001918,Ruta Provincial,Pasaje 31 Suroeste,0001369
0001919,Pasaje,Calle Lidoro J Quinteros,0000707
0001920,Avenida,Calle Gregorio Jesus Diaz,0000935
0001921,Calle,Calle Sold Gonzalez,0001445
0001922,Calle,Pasaje Vicente Gallo,0001369
0001923,Calle,Calle Dr A Alsina,0000113
0001924,Calle,Calle 16,0001615
0001925,Calle,Calle Alberdi,0000708
0001926,Calle,Pasaje Laguna de Chavez,0001369
0001927,Calle,Avenida Del Este,0001111
0001928,Calle,Avenida Mitre,0001266
0001929,Calle,Calle Misiones,0001369
0001930,Calle,Calle S/N 5,0001455
0001931,Calle,Calle San Lorenzo,0001536
0001932,Pasaje,Pasaje Mendoza,0000113
0001933,Pasaje,Calle Dr Vicente Gallo,0000081
0001934,Calle,Calle Miguel Perilli,0001620
0001935,Calle,Calle S/C,0000935
0001936,Calle,Calle Martin Vargas,0000863
0001937,Calle,Calle Monteagudo,0000760
0001938,Pasaje,Calle Colonia 9,0000935
0001939,Calle,Calle Las Moreras,0000081
0001940,Calle,Pasaje Niño Jesus de Praga,0000935
0001941,Calle,Calle Gral Heredia,0000081
0001942,Calle,Pasaje Pje 4,0000857
0001943,Calle,Pasaje Falucho,0001369
0001944,Pasaje,Calle San Martin,0001536
0001945,Calle,Calle Gabriela Mistral,0001615
0001946,Calle,Calle Benjamin Matienzo,0001637
0001947,Pasaje,Pasaje Pje 12 A Noroeste,0001369
0001948,Calle,Calle Almagro,0001461
0001949,Calle,Diagonal Diag 10,0001369
0001950,Calle,Calle Ntra Señora del Rosario,0001413
0001951,Calle,Calle Francia,0001369
0001952,Pasaje,Pasaje Pereda,0001369
0001953,Pasaje,Pasaje Ecuador,0000225
0001954,Calle,Pasaje Pres J Figueroa Alcorta,0001369
0001955,Calle,Calle Junin,0001413
0001956,Calle,Pasaje Dr Juan Jose Paso,0001516
0001957,Calle,Pasaje 19 de Junio,0001637
0001958,Calle,Calle John Kennedy,0001637
0001959,Calle,Calle Rivadavia,0001413
0001960,Calle,Pasaje De la Merced,0001369
0001961,Pasaje,Avenida Independencia,0001369
0001962,Ruta Provincial,Calle Pte J D Peron,0001485
0001963,Calle,Calle Miguel Lillo,0001615
0001964,Calle,Calle Floresta,0001111
0001965,Calle,Calle Provincia de Formosa,0001369
0001966,Pasaje,Calle Gral Guemes,0000787
0001967,Calle,Pasaje Tacuari,0000760
0001968,Calle,Calle 25 de Mayo,0001413
0001969,Calle,Pasaje Malvinas,0001369
0001970,Calle,Calle San Martin,0000081
0001971,Calle,Calle Provincia de Santa Fe,0001369
0001972,Calle,Pasaje Antonio Maria Saenz,0001369
0001973,Pasaje,Pasaje John Kennedy,0001369
0001974,Pasaje,Calle Raul Colombres,0001369
0001975,Calle,Calle Dr Juan Brigido Teran,0000760
0001976,Pasaje,Calle Gral Baigorria,0000857
0001977,Calle,Calle Dardo Rocha,0001369
0001978,Pasaje,Calle Papa Leon XIII,0001369
0001979,Pasaje,Calle Dr Nicolas Avellaneda,0000225
0001980,Avenida,Pasaje Rojas,0001615
0001981,Calle,Calle Florencio Varela,0001637
0001982,Calle,Ruta Nacional Rn 39,0000707
0001983,Calle,Ruta Provincial Rp 324,0000707
0001984,Calle,Pasaje Avellaneda,0000760
0001985,Calle,Avenida Domingo F Sarmiento,0001369
0001986,Calle,Calle Parana,0000082
0001987,Pasaje,Calle Jose M de Oro,0000081
0001988,Calle,Calle Juan Gutenberg,0001369
0001989,Calle,Calle Hileret,0001177
0001990,Pasaje,Diagonal 29 84  90 no,0001369
0001991,Calle,Calle Pte M T de Alvear,0001369
0001992,Pasaje,Calle Virgen de Fatima,0000760
0001993,Calle,Calle Rep de Bolivia,0001369
0001994,Pasaje,Calle 41,0001369
0001995,Calle,Calle Sgto Juan B Cabral,0001413
0001996,Calle,Calle Manuela de Pedraza,0000760
0001997,Calle,Calle Italia,0000760
0001998,Calle,Pasaje 4 Sureste,0001369
0001999,Calle,Pasaje Pje 7,0000607
0002000,Calle,Calle Corrientes,0000760
0002001,Pasaje,Calle Dorrego,0001157
0002002,Pasaje,Calle Monteagudo,0001637
0002003,Calle,Calle 35,0001369
0002004,Calle,Pasaje Burmeister,0001369
0002005,Pasaje,Calle Hipolito Yrigoyen,0001620
0002006,Pasaje,Calle 9 de Julio,0001369
0002007,Pasaje,Calle Sastre,0001637
0002008,Calle,Calle 5,0000787
0002009,Calle,Calle Provincia de Cordoba,0001369
0002010,Calle,Pasaje San Cayetano,0000911
0002011,Calle,Calle Hipolito Yrigoyen,0001455
0002012,Pasaje,Calle John Kennedy,0000081
0002013,Calle,Pasaje Santiago Vas,0000935
0002014,Calle,Calle Sgto Juarez,0001445
0002015,Calle,Calle 20 de Junio,0000760
0002016,Calle,Calle Las Heras,0000760
0002017,Calle,Calle 56 Suroeste,0001369
0002018,Calle,Pasaje La Paz,0001369
0002019,Calle,Pasaje Payro,0000760
0002020,Calle,Calle Camino,0001266
0002021,Pasaje,Calle Manuel Lainez,0001615
0002022,Pasaje,Calle Santa Fe,0001111
0002023,Pasaje,Calle 12,0000787
0002024,Pasaje,Calle Alberdi,0001177
0002025,Avenida,Calle Batalla de Caseros,0000760
0002026,Pasaje,Calle Gdor Juan Luis Nougues,0001637
0002027,Avenida,Pasaje Olegario V Andrade,0001157
0002028,Pasaje,Ruta Provincial Rp 306,0001157
0002029,Pasaje,Calle Jujuy,0001620
0002030,Calle,Calle Dr Aybar,0001637
0002031,Calle,Calle 4,0000899
0002032,Calle,Pasaje Leon Rougues,0001369
0002033,Calle,Calle Provincia de San Luis,0001369
0002034,Calle,Calle 1 de Julio,0000449
0002035,Calle,Calle Publica 2,0000707
0002036,Calle,Calle Jose Garibaldi,0000113
0002037,Calle,Calle Democracia,0001637
0002038,Calle,Calle M Aguado Oeste,0001620
0002039,Calle,Pasaje Rondeau,0000760
0002040,Calle,Pasaje Costa Rica,0001157
0002041,Calle,Calle Dr Juan Brigido Teran,0001637
0002042,Calle,Pasaje Isidro Arancibia,0000760
0002043,Pasaje,Calle Carlos Pellegrini,0000899
0002044,Calle,Pasaje Azopardo,0001369
0002045,Pasaje,Pasaje Pbto F Figueroa,0000760
0002046,Pasaje,Avenida Andres Villa,0001369
0002047,Pasaje,Calle Congreso,0000899
0002048,Calle,Calle 10,0000742
0002049,Calle,Calle H s Padilla,0001177
0002050,Pasaje,Calle Comunal 4,0000498
0002051,Calle,Calle Bat de Suipacha,0001369
0002052,Pasaje,Camino Los Agudos,0001620
0002053,Calle,Calle Juan Carlos Cruz,0000760
0002054,Calle,Pasaje Dr Eliseo Canton,0001369
0002055,Calle,Calle Rivadavia,0001637
0002056,Pasaje,Calle Fray Luis Beltran,0001157
0002057,Calle,Pasaje Pje S/N 6,0000787
0002058,Calle,Calle Pte J D Peron,0001461
0002059,Calle,Pasaje Pje S/N 1,0000787
0002060,Calle,Calle San Martin,0000857
0002061,Avenida,Pasaje Gral Juan Arenales,0001369
0002062,Calle,Calle 7,0001157
0002063,Calle,Calle Fray Mamerto Esquiu,0000760
0002064,Calle,Calle Ernesto Padilla,0001455
0002065,Avenida,Calle Lucas A Cordoba,0000935
0002066,Pasaje,Calle Oeste,0001620
0002067,Calle,Calle Manuel Lizondo Borda,0001369
0002068,Calle,Pasaje Pje 40,0001369
0002069,Calle,Pasaje Virrey Vertiz,0001369
0002070,Calle,Calle Dr A Alsina,0001369
0002071,Calle,Calle Ayacucho,0001449
0002072,Calle,Pasaje Piossek,0001369
0002073,Avenida,Pasaje Pje 9 Ne,0001369
0002074,Avenida,Pasaje Belisario Lopez,0001369
0002075,Pasaje,Calle 15,0001461
0002076,Calle,Calle Ayohuma,0001620
0002077,Pasaje,Calle Americo Vespucio,0001369
0002078,Calle,Calle Gral Guemes Oeste,0001620
0002079,Pasaje,Pasaje Francisco de Lamadrid,0001369
0002080,Calle,Calle Gral Jose Maria Paz,0000935
0002081,Calle,Calle Jose Frias y Araujo,0001369
0002082,Pasaje,Calle Corrientes,0001637
0002083,Pasaje,Calle Gdero Baigorria,0001369
0002084,Calle,Calle 23,0001615
0002085,Pasaje,Calle Catamarca,0000899
0002086,Calle,Calle Cmte Luis Piedrabuena,0000787
0002087,Calle,Calle Dr Manuel Belgrano,0000899
0002088,Calle,Pasaje Gdor Miguel Nougues,0001369
0002089,Pasaje,Pasaje Hipolito Bouchard,0001369
0002090,Pasaje,Pasaje 45 Suroeste,0001369
0002091,Calle,Pasaje Roca,0000760
0002092,Pasaje,Avenida Islas Malvinas,0000935
0002093,Pasaje,Pasaje Larrea,0001369
0002094,Calle,Avenida Del Peru Sur,0001413
0002095,Pasaje,Pasaje Jose Camilo Paz,0001369
0002096,Calle,Pasaje Cap H Mejia de Miraval,0001369
0002097,Pasaje,Calle B Mitre,0001615
0002098,Calle,Calle Las Heras,0001637
0002099,Pasaje,Diagonal Diag 92,0001369
0002100,Calle,Calle Gdor Pedro F Riera,0000911
0002101,Calle,Calle Francisco de Laprida,0001323
0002102,Calle,Calle Sgto Juan B Cabral,0001637
0002103,Calle,Calle San Luis,0000899
0002104,Calle,Calle Sgto Juan B Cabral,0001266
0002105,Calle,Calle Pedro B Gramajo,0000863
0002106,Avenida,Calle 25 de Mayo,0001536
0002107,Calle,Calle Pte H Yrigoyen,0001323
0002108,Avenida,Calle Mercedes Pacheco,0000082
0002109,Calle,Calle 9 de Julio,0000899
0002110,Calle,Calle Balcarce,0001157
0002111,Calle,Pasaje 27 44 no,0001369
0002112,Calle,Calle 29 de Agosto,0001637
0002113,Calle,Pasaje Pje 72,0001369
0002114,Calle,Pasaje Barrialito,0001369
0002115,Calle,Pasaje Maria Auxiliadora,0001369
0002116,Pasaje,Calle Rivadavia,0000081
0002117,Pasaje,Calle 7,0001620
0002118,Calle,Pasaje America,0001413
0002119,Calle,Calle Malvinas,0001637
0002120,Calle,Pasaje Inmaculada Concepcion,0001637
0002121,Calle,Calle Osvaldo Costello,0001413
0002122,Calle,Calle 4 de Junio,0000449
0002123,Pasaje,Calle Alberti,0001413
0002124,Calle,Camino A Ischilon,0000863
0002125,Calle,Pasaje Cnel de Marina Rosales,0001369
0002126,Calle,Calle Ramirez de Velazco,0001369
0002127,Calle,Calle S/C,0001620
0002128,Calle,Calle Gral J A Lavalleja,0001369
0002129,Calle,Calle 25 de Mayo,0000081
0002130,Pasaje,Avenida Gdor del Campo,0001369
0002131,Calle,Calle Alberdi,0001323
0002132,Calle,Calle Gdor Gral Balcarce,0001323
0002133,Calle,Calle 11,0000787
0002134,Calle,Avenida Himno Patrio,0001461
0002135,Calle,Diagonal Diag 1,0001413
0002136,Calle,Pasaje Sgto Gomez,0001369
0002137,Calle,Calle Pte D F Sarmiento,0001323
0002138,Calle,Calle La Pampa,0001111
0002139,Calle,Calle Chaco,0001620
0002140,Pasaje,Calle Gral Juan M de Pueyrredon,0000113
0002141,Pasaje,Calle Alberdi,0001157
0002142,Calle,Calle Prospero Garcia,0001369
0002143,Ruta Provincial,Avenida Miguel M Campero,0001637
0002144,Calle,Avenida L N Alem,0001615
0002145,Calle,Pasaje Francisco J Lopez,0001369
0002146,Calle,Calle T M de Anchorena,0001369
0002147,Pasaje,Pasaje Edmundo D Amicis,0001369
0002148,Calle,Calle Santiago Ramon y Cajal,0001369
0002149,Calle,Pasaje 65 Suroeste,0001369
0002150,Avenida,Diagonal De la Torre,0001369
0002151,Calle,Calle Dr Nicolas Avellaneda,0000863
0002152,Calle,Calle San Martin,0000899
0002153,Calle,Pasaje Jose Benito Gonzalez,0001369
0002154,Calle,Pasaje Corrientes,0001620
0002155,Calle,Calle Paulo IV,0000113
0002156,Pasaje,Pasaje Primera Junta,0001369
0002157,Calle,Calle Suipacha,0000082
0002158,Avenida,Calle Juan Calchaqui,0001455
0002159,Calle,Calle Dr Mariano Moreno,0001637
0002160,Calle,Pasaje Dr Federico Leloir,0000760
0002161,Calle,Pasaje Martin Berho,0000391
0002162,Calle,Calle Congreso de Tucuman,0001369
0002163,Calle,Pasaje 25 de Mayo,0000857
0002164,Calle,Pasaje Escalada de San Martin,0001369
0002165,Calle,Calle Francisco de Laprida,0001620
0002166,Pasaje,Pasaje Gorriti,0001620
0002167,Avenida,Calle Lola Mora,0000391
0002168,Calle,Pasaje Santa Cruz,0000760
0002169,Calle,Calle Fray Sta Maria de Oro,0001413
0002170,Calle,Pasaje Araoz,0001615
0002171,Pasaje,Calle Laprida,0000082
0002172,Calle,Calle Salta,0000449
0002173,Pasaje,Calle Lidoro J Quinteros,0001369
0002174,Calle,Calle Florentino Ameghino,0001637
0002175,Calle,Calle S/C,0000787
0002176,Calle,Calle La Rioja,0000899
0002177,Calle,Avenida Mons Gregorio de Jesus Diaz,0001157
0002178,Calle,Calle Salta,0001516
0002179,Calle,Avenida Fernando Mate de Luna,0001369
0002180,Calle,Calle Dr Jose Ingenieros,0001369
0002181,Pasaje,Calle Guemes,0001413
0002182,Calle,Calle 10,0000787
0002183,Calle,Calle 4,0000742
0002184,Ruta Provincial,Calle Dr Manuel Belgrano,0000225
0002185,Calle,Diagonal,0001455
0002186,Calle,Calle 3,0001413
0002187,Calle,Calle Ricardo Bascari,0000376
0002188,Calle,Pasaje De los Proceres,0000082
0002189,Calle,Pasaje Santa Fe,0001413
0002190,Calle,Calle Diego de Villarroel,0001620
0002191,Pasaje,Calle L N Alem,0001177
0002192,Pasaje,Calle Asuncion,0001413
0002193,Calle,Calle Honduras,0001157
0002194,Pasaje,Calle Alberdi,0001620
0002195,Calle,Pasaje Gral Simon Bolivar,0000760
0002196,Calle,Calle Necochea,0001369
0002197,Calle,Calle Bat de Salta,0000225
0002198,Calle,Calle Dr M de Avellaneda,0001413
0002199,Calle,Calle 9,0001615
0002200,Calle,Calle Portugal,0001413
0002201,Pasaje,Calle Pbto M Alberti,0001369
0002202,Calle,Pasaje Rep del Brasil,0001157
0002203,Calle,Calle Mario Bravo,0001177
0002204,Calle,Calle Pres Bernardino Rivadavia,0001323
0002205,Calle,Calle Comunal 12,0000498
0002206,Calle,Calle Gral Cornelio Saavedra,0001369
0002207,Calle,Calle Patricias Argentinas,0001369
0002208,Calle,Calle España,0000113
0002209,Pasaje,Calle Crisostomo Alvarez,0001369
0002210,Calle,Calle Tte Benjamin Matienzo,0000374
0002211,Calle,Calle Alejandro Heredia,0001615
0002212,Calle,Pasaje Atahualpa Yupanqui,0001369
0002213,Calle,Pasaje Pje 3,0000607
0002214,Pasaje,Calle Estefano Nasif,0000082
0002215,Pasaje,Ruta Provincial Rp 302,0001157
0002216,Pasaje,Calle Ayacucho,0000760
0002217,Pasaje,Calle La Plata,0001369
0002218,Pasaje,Calle Dr Mariano Moreno,0000081
0002219,Pasaje,Pasaje Mariano Sanchez de Loria,0001369
0002220,Calle,Calle 6,0000899
0002221,Calle,Calle Saavedra,0001637
0002222,Calle,Avenida Francisco de Aguirre,0001369
0002223,Calle,Calle Diego de Rojas,0001615
0002224,Calle,Calle Dr Amadeo Sabattini,0000082
0002225,Calle,Calle S/N 1,0000607
0002226,Avenida,Calle R Alvarado,0001369
0002227,Calle,Calle Viamonte,0001369
0002228,Pasaje,Pasaje 86 Noroeste,0001369
0002229,Calle,Calle Dr Juan Jose Paso,0001637
0002230,Calle,Avenida Ing Jose Sortheix,0001637
0002231,Calle,Calle Alvarez Condarco,0001615
0002232,Calle,Calle Obispo Jose Eusebio Colombres,0001157
0002233,Calle,Calle Alfonsina Storni,0000113
0002234,Calle,Calle Entre Rios,0001413
0002235,Calle,Calle Godoy Cruz,0000081
0002236,Calle,Calle S/C,0000391
0002237,Calle,Calle Bat de Suipacha,0000225
0002238,Pasaje,Pasaje E Rodriguez,0001369
0002239,Calle,Avenida Gral San Martin Sur,0001177
0002240,Avenida,Calle Aristobulo del Valle,0001620
0002241,Pasaje,Calle Saenz Peña,0000391
0002242,Calle,Calle Dr Laguna,0000081
0002243,Calle,Pasaje Jorge Luis Borges,0000760
0002244,Calle,Calle Pablo Barton,0000935
0002245,Calle,Pasaje 37 So,0001369
0002246,Avenida,Calle Bernardino Rivadavia,0001516
0002247,Avenida,Calle Dr Nicolas Avellaneda,0000374
0002248,Calle,Calle San Martin,0000225
0002249,Pasaje,Calle A Perez Palavecino,0001369
0002250,Calle,Calle Entre Rios,0000760
0002251,Calle,Calle Eva Peron,0001637
0002252,Pasaje,Calle El Carmen,0000449
0002253,Calle,Pasaje Mons Gregorio de Jesus Diaz,0001157
0002254,Pasaje,Calle Blas Parera,0000760
0002255,Calle,Calle Publica 1,0001111
0002256,Pasaje,Ruta Provincial Rp 329,0001266
0002257,Calle,Calle 1 de Mayo,0001157
0002258,Calle,Calle Juan XXIII,0000935
0002259,Avenida,Calle Julio Maidana,0001637
0002260,Calle,Calle Cordoba,0001516
0002261,Calle,Calle Buenos Aires,0000449
0002262,Calle,Calle Maipu,0000082
0002263,Calle,Pasaje Pje 18,0001369
0002264,Calle,Pasaje Ing Suarez,0001369
0002265,Calle,Calle Prof Garcia Soriano,0001369
0002266,Calle,Pasaje Paraguay,0001620
0002267,Pasaje,Calle 2,0001615
0002268,Calle,Calle Portugal,0001637
0002269,Calle,Calle Dr Mariano Moreno,0000857
0002270,Calle,Calle La Providencia,0001461
0002271,Ruta Provincial,Calle 8,0000742
0002272,Calle,Calle 25 de Mayo,0000899
0002273,Calle,Pasaje Atahualpa,0001369
0002274,Calle,Calle Alte G Brown,0001413
0002275,Ruta Provincial,Calle Cnel Juan Pringles,0000787
0002276,Pasaje,Calle Jose E Colombres,0000113
0002277,Calle,Calle Belgrano,0001266
0002278,Pasaje,Calle Moreno,0000113
0002279,Calle,Calle Constitucion Nacional,0001369
0002280,Calle,Calle Benejan,0001369
0002281,Calle,Pasaje Benito Lynch,0001369
0002282,Pasaje,Calle Estrada,0000787
0002283,Pasaje,Calle Dr Mariano Moreno,0001369
0002284,Calle,Calle Martin Berho,0001369
0002285,Pasaje,Calle Laprida,0001615
0002286,Calle,Pasaje Juan XXIII,0000449
0002287,Calle,Pasaje La Pinta,0001620
0002288,Calle,Pasaje Juan Cruz Varela,0001369
0002289,Calle,Pasaje 2 de Abril,0000113
0002290,Calle,Pasaje Cabeza,0001413
0002291,Calle,Pasaje Avila,0001369
0002292,Avenida,Calle 1,0000411
0002293,Calle,Calle Mario Bravo,0001157
0002294,Calle,Calle Alberdi,0000391
0002295,Calle,Calle Alte G Brown,0000760
0002296,Calle,Calle 4,0000787
0002297,Calle,Calle Gral Manuel Belgrano,0001323
0002298,Calle,Avenida Inmigrantes Arabes,0001369
0002299,Calle,Calle Virgen del Valle,0000760
0002300,Calle,Pasaje Gral Guemes,0001323
0002301,Pasaje,Calle Entre Rios,0001637
0002302,Calle,Calle Sabina Petrelli,0000787
0002303,Pasaje,Calle J Cerrano,0000081
