id,tipo,nombre,localidadId,localidad,cpa
609436df-8b88-4e9f-aca7-b4e5d572e942,Calle,Carbajal,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
381c96b6-1d6d-4743-a201-c090fbc56a00,Calle,Carhue,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
4b0f846c-c2e0-49f5-8a21-0627e0884c8e,Calle,Carlos A Casafoust,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
c273924f-8ec9-45f9-bc8f-819dc83ff205,Calle,Casacuberta,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
7ae1d0c1-9265-492c-8444-f73f3fe9ce21,Calle,Ceretti,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
bb0e94bd-8d99-4202-a890-82ff28ac7268,Calle,Cevallos,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
03f571eb-c7cd-4a43-99e9-ed1ede955074,Calle,Clemente Ader,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
6501d751-90e5-4c85-81bf-3d269e9a1c5e,Calle,Condor,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
dcfe9442-c122-44e2-a797-48f040b28d08,Calle,Copahue,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
c23e782a-48e0-443f-84a3-78366e4c4eb9,Calle,Coronda,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
cbfbac4d-c3e3-4829-94b7-fcdcb912cd65,Calle,Corrales,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
035cb684-aed5-46cd-986b-3197bdd7eba6,Calle,Cosquin,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
cc482759-8aeb-482a-a299-482477b676ca,Calle,Crucero,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
ff3da8ae-6772-4f35-b0e6-2a1d7de2502d,Calle,Cruz del Eje,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
d586dd95-2967-42cd-a6d0-e04064aea315,Avenida,Dr Manuel Belgrano,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
b962b2f9-c233-47f9-9141-67e84d0cd213,Calle,Ejercito de los Andes,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
d8b9d862-b553-42ae-a04c-5a08638918eb,Calle,El Maestro,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
2367f5d0-856a-4dcb-bd98-1c8462cb948a,Calle,Fgta Pte Sarmiento,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
7f66ab68-c77c-481f-8f21-b51e34b1a07b,Calle,Francisco de Cespedes,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
249066a6-c530-409d-8caa-8c8956bf334f,Calle,Fray F Castañeda,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
ada05fdb-489e-451c-8328-a37f1eebf479,Calle,Gelly Obes,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
9144db4a-ad29-476c-8fe6-fa047e056b67,Calle,Jacinto Cueto,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
9357666b-d2c9-4ef1-8c0a-7c5d98e105a7,Calle,Jorge Cardassy,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
b24b6603-1c19-40f5-bdc7-b48b1f5bfe6c,Calle,Jose Benjamin Gorostiaga,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
d8dffbdb-8603-436e-af2a-898726b2f141,Calle,Juan Murazan,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
673d34ee-aed2-49ad-b969-bf2a6de21d1f,Calle,Manuel Antonio Castro,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
d5c36934-b98c-4a1f-b988-3280d2f69a71,Calle,Manuel Jose Rico,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
410c7a70-9dd3-461e-a7e8-50b96543143d,Calle,Paso de los Libres,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
afe299c6-f71a-428a-85e5-d7799dfe015d,Calle,Plumerillo,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
e4e1efa2-85c5-4c04-a781-47a3d83c91f4,Calle,Policarpia Salvatierra Pola,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
4c79f613-9eea-4e73-9689-194e0f8abef8,Calle,Roberto Gibson,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
0fd44d55-81ac-4314-bfb3-639b7abaa58a,Calle,Salvador M del Carril,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
