id,name,zip,state
16310,Granaderos,S2156XAD,Santa Fé
16311,Granja San Manuel,S2501XAD,Santa Fé
16314,Grutly Norte,S3083XAA,Santa Fé
16315,Guadalupe Norte,S3574XAB,Santa Fé
16316,Guaranies,S3054XAC,Santa Fé
16317,Guasuncho,S3581XAA,Santa Fé
16318,Guaycuru,S3551XAO,Santa Fé
16323,Hugentobler,S2344XAB,Santa Fé
16327,Humboldt Chico,S3081XAB,Santa Fé
16329,Independencia,S3060XAD,Santa Fé
16330,Ingeniero Boasi,S3023XAD,Santa Fé
16331,Ingeniero Chanourdie,S3575XAB,Santa Fé
16332,Ingeniero Garmendia,S3586XAA,Santa Fé
16333,Ingeniero Germania,S3586XAB,Santa Fé
16336,Iriondo,S3018XAA,Santa Fé
16337,Isla del Porteño,S3001XAR,Santa Fé
16338,Isla Tigre,S3583XAA,Santa Fé
16339,Isleta,S3581XAB,Santa Fé
16340,Iturraspe,S2523XAA,Santa Fé
16341,Ituzaingo,S2311XAE,Santa Fé
16342,Jacinto L Arauz,S3029XAB,Santa Fé
16343,Jesus Maria,S2204XAA,Santa Fé
16344,Jose Macias,S3041XAA,Santa Fé
16345,Jose Manuel Estrada,S2403XAC,Santa Fé
16347,Juan Ortiz,S2154XAA,Santa Fé
16349,Kilometro 113,S2407XAD,Santa Fé
16350,Kilometro 17,S3565XAE,Santa Fé
16351,Kilometro 213,S3050XAA,Santa Fé
16352,Kilometro 23,S3589XAA,Santa Fé
16354,Kilometro 28,S3014XAH,Santa Fé
16355,Kilometro 293,S3066XAD,Santa Fé
16356,Kilometro 30,S3565XAF,Santa Fé
16358,Kilometro 319,S2154XAB,Santa Fé
16359,Kilometro 320,S3551XAE,Santa Fé
16361,Kilometro 35,S3014XAI,Santa Fé
16362,Kilometro 389,S3061XAE,Santa Fé
16363,Kilometro 392,S3551XAF,Santa Fé
16364,Kilometro 396,S6106XAB,Santa Fé
16365,Kilometro 403,S3585XAB,Santa Fé
16366,Kilometro 408,S3580XAB,Santa Fé
16367,Kilometro 41,S3020XAB,Santa Fé
16368,Kilometro 421,S3585XAC,Santa Fé
16369,Kilometro 443,S2454XAA,Santa Fé
16370,Kilometro 465,S2456XAB,Santa Fé
16371,Kilometro 468,S3061XAG,Santa Fé
16372,Kilometro 483,S2456XAA,Santa Fé
16373,Kilometro 49,S3589XAE,Santa Fé
16374,Kilometro 501,S2409XAA,Santa Fé
16375,Kilometro 54,S3589XAF,Santa Fé
16376,Kilometro 67,S3581XAC,Santa Fé
16377,Kilometro 85,S2303XAA,Santa Fé
16378,Kilometro 9,S3000XAE,Santa Fé
16379,Kilometro 95,S3046XAG,Santa Fé
16380,La Adelaida,S6103XAA,Santa Fé
16381,La Asturiana,S6106XAC,Santa Fé
16382,La Blanca,S3551XAB,Santa Fé
16383,La Bombilla,S3060XAJ,Santa Fé
16384,La Brava,S3045XAC,Santa Fé
16386,La California,S2520XAC,Santa Fé
16387,La Calma,S6106XAD,Santa Fé
16388,La Camila,S3054XAB,Santa Fé
16389,La Capilla,S3040XAH,Santa Fé
16390,La Carolina,S2105XAA,Santa Fé
16391,La Catalina,S3572XAG,Santa Fé
16392,La Celia,S3569XAD,Santa Fé
16393,La Ceramica y Cuyo,S2000XAA,Santa Fé
16395,La Cigueña,S3057XAA,Santa Fé
16396,La Clara,S3025XAB,Santa Fé
16397,La Clarita,S3585XAA,Santa Fé
16398,La Clorinda,S3021XAE,Santa Fé
16399,La Constancia,S6103XAB,Santa Fé
16401,La Diamela,S3569XAE,Santa Fé
16402,La Elsa,S2341XAB,Santa Fé
16403,La Esmeralda,S3560XAA,Santa Fé
16405,La Gama,S2615XAA,Santa Fé
16406,La Guampita,S3056XAD,Santa Fé
16407,La Guardia,S3001XAS,Santa Fé
16408,La Hosca,S3050XAB,Santa Fé
16409,La Ines,S6100XAA,Santa Fé
16410,La Inglesita,S2601XAA,Santa Fé
16411,La Josefina,S3565XAC,Santa Fé
16412,La Julia,S3046XAN,Santa Fé
16413,La Lata,S2126XAC,Santa Fé
16414,La Lola,S3567XAA,Santa Fé
16415,La Loma,S3555XAC,Santa Fé
