streetId,isOdd,from,until,localityId,zip
17,false,502,600,,H3706AQL
17,true,601,699,,H3706AQM
17,false,602,700,,H3706AQN
17,true,701,799,,H3706AQO
17,false,702,800,,H3706AQP
17,true,801,899,,H3706AQQ
17,false,802,900,,H3706AQR
17,true,901,999,,H3706AQS
17,false,902,1000,,H3706AQT
18,false,0,0,,H3706AZA
18,true,1,99,,H3706ARA
18,false,2,100,,H3706ARB
18,true,101,199,,H3706ARC
18,false,102,200,,H3706ARD
18,true,201,299,,H3706ARE
18,false,202,300,,H3706ARF
18,true,301,399,,H3706ARG
18,false,302,400,,H3706ARH
18,true,401,499,,H3706ARI
18,false,402,500,,H3706ARJ
18,true,501,599,,H3706ARK
18,false,502,600,,H3706ARL
18,true,601,699,,H3706ARM
18,false,602,700,,H3706ARN
18,true,701,799,,H3706ARO
18,false,702,800,,H3706ARP
18,true,801,899,,H3706ARQ
18,false,802,900,,H3706ARR
18,true,901,999,,H3706ARS
18,false,902,1000,,H3706ART
19,false,0,0,,H3706BLA
19,true,1,99,,H3706ASA
19,false,2,100,,H3706ASB
19,true,101,199,,H3706ASC
19,false,102,200,,H3706ASD
19,true,201,299,,H3706ASE
19,false,202,300,,H3706ASF
19,true,301,399,,H3706ASG
19,false,302,400,,H3706ASH
19,true,401,499,,H3706ASI
19,false,402,500,,H3706ASJ
19,true,501,599,,H3706ASK
19,false,502,600,,H3706ASL
19,true,601,699,,H3706ASM
19,false,602,700,,H3706ASN
19,true,701,799,,H3706ASO
19,false,702,800,,H3706ASP
19,true,801,899,,H3706ASQ
19,false,802,900,,H3706ASR
19,true,901,999,,H3706ASS
19,false,902,1000,,H3706AST
20,false,0,0,,H3706BAA
20,true,1,99,,H3706ATA
20,false,2,100,,H3706ATB
20,true,101,199,,H3706ATC
20,false,102,200,,H3706ATD
20,true,201,299,,H3706ATE
20,false,202,300,,H3706ATF
20,true,301,399,,H3706ATG
20,false,302,400,,H3706ATH
20,true,401,499,,H3706ATI
20,false,402,500,,H3706ATJ
20,true,501,599,,H3706ATK
20,false,502,600,,H3706ATL
20,true,601,699,,H3706ATM
20,false,602,700,,H3706ATN
20,true,701,799,,H3706ATO
20,false,702,800,,H3706ATP
20,true,801,899,,H3706ATQ
20,false,802,900,,H3706ATR
20,true,901,999,,H3706ATS
20,false,902,1000,,H3706ATT
21,false,0,0,,H3706BMA
21,true,1,99,,H3706AUA
21,false,2,100,,H3706AUB
21,true,101,199,,H3706AUC
21,false,102,200,,H3706AUD
21,true,201,299,,H3706AUE
21,false,202,300,,H3706AUF
21,true,301,399,,H3706AUG
21,false,302,400,,H3706AUH
21,true,401,499,,H3706AUI
21,false,402,500,,H3706AUJ
21,true,501,599,,H3706AUK
21,false,502,600,,H3706AUL
21,true,601,699,,H3706AUM
21,false,602,700,,H3706AUN
21,true,701,799,,H3706AUO
21,false,702,800,,H3706AUP
21,true,801,899,,H3706AUQ
21,false,802,900,,H3706AUR
21,true,901,999,,H3706AUS
21,false,902,1000,,H3706AUT
22,false,0,0,,H3706BBA
22,true,1,99,,H3706AVA
22,false,2,100,,H3706AVB
22,true,101,199,,H3706AVC
22,false,102,200,,H3706AVD
22,true,201,299,,H3706AVE
22,false,202,300,,H3706AVF
22,true,301,399,,H3706AVG
22,false,302,400,,H3706AVH
22,true,401,499,,H3706AVI
22,false,402,500,,H3706AVJ
22,true,501,599,,H3706AVK
22,false,502,600,,H3706AVL
22,true,601,699,,H3706AVM
22,false,602,700,,H3706AVN
22,true,701,799,,H3706AVO
22,false,702,800,,H3706AVP
22,true,801,899,,H3706AVQ
22,false,802,900,,H3706AVR
22,true,901,999,,H3706AVS
22,false,902,1000,,H3706AVT
23,false,0,0,,H3706BNA
23,true,1,99,,H3706AWA
23,false,2,100,,H3706AWB
23,true,101,199,,H3706AWC
23,false,102,200,,H3706AWD
23,true,201,299,,H3706AWE
23,false,202,300,,H3706AWF
23,true,301,399,,H3706AWG
23,false,302,400,,H3706AWH
23,true,401,499,,H3706AWI
23,false,402,500,,H3706AWJ
23,true,501,599,,H3706AWK
23,false,502,600,,H3706AWL
23,true,601,699,,H3706AWM
23,false,602,700,,H3706AWN
23,true,701,799,,H3706AWO
23,false,702,800,,H3706AWP
23,true,801,899,,H3706AWQ
23,false,802,900,,H3706AWR
23,true,901,999,,H3706AWS
23,false,902,1000,,H3706AWT
24,false,0,0,,H3706BCA
24,true,1,99,,H3706AXA
24,false,2,100,,H3706AXB
24,true,101,199,,H3706AXC
24,false,102,200,,H3706AXD
24,true,201,299,,H3706AXE
24,false,202,300,,H3706AXF
24,true,301,399,,H3706AXG
24,false,302,400,,H3706AXH
24,true,401,499,,H3706AXI
24,false,402,500,,H3706AXJ
24,true,501,599,,H3706AXK
24,false,502,600,,H3706AXL
24,true,601,699,,H3706AXM
24,false,602,700,,H3706AXN
24,true,701,799,,H3706AXO
24,false,702,800,,H3706AXP
24,true,801,899,,H3706AXQ
24,false,802,900,,H3706AXR
24,true,901,999,,H3706AXS
24,false,902,1000,,H3706AXT
25,false,0,0,,H3706BOA
25,true,1,99,,H3706ADA
25,false,2,100,,H3706ADN
25,true,101,199,,H3706ADB
25,false,102,200,,H3706ADO
25,true,201,299,,H3706ADC
25,false,202,300,,H3706ADP
25,true,301,399,,H3706ADD
25,false,302,400,,H3706ADQ
25,true,401,499,,H3706ADE
25,false,402,500,,H3706ADR
25,true,501,599,,H3706ADF
25,false,502,600,,H3706ADS
25,true,601,699,,H3706ADG
25,false,602,700,,H3706ADT
25,true,701,799,,H3706ADH
25,false,702,800,,H3706ADU
25,true,801,899,,H3706ADI
25,false,802,900,,H3706ADV
25,true,901,999,,H3706ADJ
25,false,902,1000,,H3706ADW
26,false,0,0,,H3706BQA
26,true,1,99,,H3706ACA
26,false,2,100,,H3706ACN
26,true,101,199,,H3706ACB
26,false,102,200,,H3706ACO
26,true,201,299,,H3706ACC
26,false,202,300,,H3706ACP
26,true,301,399,,H3706ACD
26,false,302,400,,H3706ACQ
26,true,401,499,,H3706ACE
26,false,402,500,,H3706ACR
26,true,501,599,,H3706ACF
26,false,502,600,,H3706ACS
26,true,601,699,,H3706ACG
26,false,602,700,,H3706ACT
26,true,701,799,,H3706ACH
26,false,702,800,,H3706ACU
26,true,801,899,,H3706ACI
26,false,802,900,,H3706ACV
26,true,901,999,,H3706ACJ
26,false,902,1000,,H3706ACW
27,false,0,0,,H3706BPA
27,true,1,99,,H3706AGA
27,false,2,100,,H3706AGB
27,true,101,199,,H3706AGC
27,false,102,200,,H3706AGD
27,true,201,299,,H3706AGE
27,false,202,300,,H3706AGF
27,true,301,399,,H3706AGG
27,false,302,400,,H3706AGH
27,true,401,499,,H3706AGI
27,false,402,500,,H3706AGJ
27,true,501,599,,H3706AGK
27,false,502,600,,H3706AGL
27,true,601,699,,H3706AGM
27,false,602,700,,H3706AGN
27,true,701,799,,H3706AGO
27,false,702,800,,H3706AGP
27,true,801,899,,H3706AGQ
27,false,802,900,,H3706AGR
27,true,901,999,,H3706AGS
27,false,902,1000,,H3706AGT
